source,title,location,price,rooms,bathrooms,parking_spaces,area,antiguedad,alcaldia,colonia_o_municipio,latitud,longitud,cat_mean_valor_suelo_200m,cat_mean_vus_200m,cat_mean_antiguedad_200m,cat_std_valor_suelo_200m,cat_mean_ratio_construccion_200m,cat_density_predios_200m,dist_metro_m,density_metro,dist_tren_m,density_tren,dist_trole_m,density_trole,dist_cable_m,density_cable,dist_metrobus_m,density_metrobus,comercio_density,marginalidad_score,alc,pct_migrantes_turistas,dist_ciclovia_m,densidad_ciclovia_15m,dist_area_verde_m,densidad_parques_15m,dist_salud_m,acceso_salud_15m,dist_escuela_m,acceso_educacion_15m,score_15min,prox_ciclovia,prox_parque,prox_salud,prox_escuela,uso_mixto,price_m2_raw,listing_density_local,listing_density_log,precio_vecinal_local,dist_nearest_subcenter_m,dist_subcenter_log,gentrification_index,spatial_lag_price,lag_x_area,is_luxury,area_x_marginalidad,area_X_gentrif,gentrif_x_metro,15min_X_gentrif,verde_marginalidad_ratio,salud_marginalidad_ratio,educacion_marginalidad_ratio,cluster,precio_predicho,gentrif_local_presion,gentrif_map_score,error_pct,segmento
Casas_Mudafy.xlsx,Casa en Venta en Narvarte Poniente,"Pestalozzi, Narvarte Poniente, Narvarte, Benito Juárez, Ciudad de México",25500000.0,5.0,5.0,2.0,459.0,1.3862943611198906,Benito Juárez,"Pestalozzi, Narvarte Poniente, Narvarte",19.3883766,-99.1590643,487172.64967588935,4595.050000000001,33.617918313570485,551560.8992160165,3.440987896251093,759,5.748687708092057,1,8.578839278452064,0,7.135572579147097,0,8.380733215274015,0,5.802974585664725,2,2.70805020110221,3.0,benito juarez,0.16636153721522526,4.065449251436314,186,4.379559324180251,110,6.616262187156733,1,5.799800057153113,72,0.7088122605363985,0.8917386523297708,0.8541865068595785,0.3934961603890983,0.5776873102269853,0.0,55555.555555555555,125,4.836281906951478,39258.88401358153,1710.9603566232468,7.4453944002555685,0.933319961735651,10.483096070100135,64.27423631679456,0,18.393679468449424,428.3938624366638,0.933319961735651,0.6615486318815917,3.349904087274605,0.22314355131420976,2.9444389791664403,1,15082375.78758453,0.5440049962865245,0.8359912203733694,-40.85342828398223,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Real de las Lomas,"La Loma, Real de las Lomas, Miguel Hidalgo, Ciudad de México",28632500.0,4.0,4.0,6.0,1150.0,2.6390573296152584,Miguel Hidalgo,"La Loma, Real de las Lomas",19.4008915,-99.2373337,4731466.833295431,9030.219035532993,35.558375634517766,4065108.613654135,1.6891872303721716,197,8.265947341537233,0,9.383683129169052,0,8.676170531396165,0,7.2302615653710465,0,8.500485932677915,0,0.6931471805599453,1.0,miguel hidalgo,0.13627761829254784,8.251931017140397,0,5.467154415426843,59,8.274392576911815,0,5.4621973821631755,5,0.12260536398467432,0.00046752938912972253,0.6240212352290593,0.007435983814329567,0.6763637075185878,0.0,24897.82608695652,321,5.7745515455444085,41334.55109633493,5608.388096046861,8.632196918779325,0.8585849060226639,10.560663732901626,74.43563872206592,0,7.048386408721883,987.3726419260635,0.0,0.10526711491465611,3.417726683613366,0.0,1.252762968495368,0,37974261.66738485,0.3354286019460661,0.7277958300035144,32.62642684845839,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Lomas Quebradas,"Pino, Lomas Quebradas, La Magdalena Contreras, Ciudad de México",7000000.0,4.0,2.0,3.0,182.0,3.713572066704308,La Magdalena Contreras,"Pino, Lomas Quebradas",19.3164396,-99.2369883,569959.1366607557,2731.0521802325584,37.104651162790695,602817.2196538266,1.8669799527982882,344,8.805366798770189,0,9.138420376168241,0,8.581757824232497,0,8.925470216536645,0,8.546374802861152,0,1.3862943611198906,2.0,la magdalena contreras,0.05164323315183845,6.379843827419847,28,5.278296221212788,63,5.955730062258519,1,4.763061149062907,34,0.2413793103448276,0.30799517286733397,0.6770086841454669,0.6180423928386481,0.8240645482508855,0.0,38461.53846153846,125,4.836281906951478,32246.440911617065,6331.848761554538,8.753505455219832,0.3233249370829295,10.340042878866297,53.86631019724052,0,10.418972305682843,58.845138549093164,0.0,0.0780439503303623,3.091042453358316,0.2876820724517809,2.512305623976115,0,5705550.85017147,0.5213986120778382,0.3728433558316567,-18.49213071183614,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Bosque De Limas, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",44000000.0,3.0,3.0,4.0,708.0,2.6390573296152584,Miguel Hidalgo,"Bosque De Limas, Bosque de las Lomas",19.43471,-99.20091,3552239.9709389578,17660.885062034744,30.89578163771712,19528413.748990513,3.5284299111801474,403,6.963139768243993,0,9.384775400892378,0,7.525139474100908,0,7.861570246057839,0,6.78203626687229,0,2.4849066497880004,1.0,miguel hidalgo,0.13627761829254784,3.6378987494976966,120,4.063403754144315,157,6.845301304878587,1,5.47039864698699,32,0.5938697318007663,0.9286496283661473,0.8919511119030692,0.3094154593784018,0.6741800117121725,0.0,62146.89265536723,351,5.863631175598097,35013.05438485897,549.06005566174,6.310027464377747,0.8585849060226639,10.542964897388675,69.20249840775888,0,6.5638555265321274,607.878113464046,0.0,0.5098875878678656,4.375757021660286,0.4054651081081644,2.833213344056216,1,24660776.97597794,0.6331259163923089,0.8022201586150751,-43.95277960005014,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Bosque De Narajos, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",29000000.0,3.0,3.0,3.0,650.0,3.713572066704308,Miguel Hidalgo,"Bosque De Narajos, Bosque de las Lomas",19.43471,-99.20091,3552239.9709389578,17660.885062034744,30.89578163771712,19528413.748990513,3.5284299111801474,403,6.963139768243993,0,9.384775400892378,0,7.525139474100908,0,7.861570246057839,0,6.78203626687229,0,2.4849066497880004,1.0,miguel hidalgo,0.13627761829254784,3.6378987494976966,120,4.063403754144315,157,6.845301304878587,1,5.47039864698699,32,0.5938697318007663,0.9286496283661473,0.8919511119030692,0.3094154593784018,0.6741800117121725,0.0,44615.38461538462,351,5.863631175598097,35013.05438485897,549.06005566174,6.310027464377747,0.8585849060226639,10.542964897388675,68.302699745199,0,6.478509642208569,558.0801889147316,0.0,0.5098875878678656,4.375757021660286,0.4054651081081644,2.833213344056216,1,22330378.96519737,0.5533532461094672,0.7822769910443648,-22.998693223457348,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Sierra Amatepec, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",28500000.0,4.0,3.0,4.0,650.0,2.6390573296152584,Miguel Hidalgo,"Sierra Amatepec, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.41986,-99.2202,4502329.258573196,9565.839999999997,49.4639175257732,6294474.371707631,1.6782203973834768,97,8.016233962613716,0,9.382693528712114,0,8.361792153916628,0,7.765229254457274,0,7.750575068649391,0,0.6931471805599453,1.0,miguel hidalgo,0.13627761829254784,7.479058478725863,0,4.097600178926457,100,7.3801840242548105,0,5.651130064803266,18,0.2260536398467433,0.029038117438953112,0.8883483644270976,0.13484812713498665,0.6233243984153513,0.0,43846.153846153844,273,5.6131281063880705,47663.949541888855,2927.1559584560814,7.982128138162727,0.8585849060226639,10.753888639562733,69.66917124264435,0,6.478509642208569,558.0801889147316,0.0,0.1940862431238972,3.9318256327243257,0.0,2.302585092994046,0,29538770.07213062,0.4780698960317052,0.7634561535249242,3.6448072706337564,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Bosques de las Lomas,"Bosque De Amates, Bosques de las Lomas, Cuajimalpa de Morelos, Ciudad de México",32000000.0,3.0,3.0,4.0,1080.0,2.772588722239781,Cuajimalpa de Morelos,"Bosque De Amates, Bosques de las Lomas",19.35993,-99.29388,993234.1414838346,2536.13567669173,28.481203007518797,4181988.3120964537,1.2040983103306127,266,9.277528208099541,0,9.676757881480789,0,9.320802669044694,0,8.861225927178024,0,9.315867480989347,0,2.1972245773362196,3.0,cuajimalpa de morelos,0.06765864847381481,7.639616324174636,0,5.29172949735532,70,7.364520861835497,0,5.156786307402157,59,0.2471264367816092,0.015671804946466097,0.673428457783415,0.13911583016314064,0.7500045006145265,0.0,29629.62962962963,351,5.863631175598097,35048.20076659493,2140.973464231288,7.6694828626169,0.49427437331671703,10.438222822586697,72.9176858512976,0,20.956925452917623,533.8163231820544,0.0,0.12214826467022318,2.917770732084279,0.0,2.7568403652716422,0,27405363.2640128,0.4613242520716293,0.48603684300544514,-14.358239799960003,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Santa María Tepepan,"Cercanía De Santa María Tepepan, Santa María Tepepan, Xochimilco, Ciudad de México",4800000.0,4.0,3.0,2.0,185.0,3.258096538021482,Xochimilco,"Cercanía De Santa María Tepepan, Santa María Tepepan",19.25785,-99.10513,841784.6490836879,2605.305425531915,42.6063829787234,1068335.6978031567,0.9093820972695673,282,8.825383709756073,0,5.8715510947628875,1,8.877125604386103,0,9.220101018483401,0,7.774945192469457,0,2.1972245773362196,2.0,xochimilco,0.04783732941416013,5.7467091236508825,40,5.78465374076121,23,5.789723448599047,3,4.154524540222756,48,0.21839080459770116,0.5356272471504029,0.5228091548699196,0.6653758225882227,0.9007422796366855,0.0,25945.945945945947,44,3.8066624897703196,25486.39257142879,14265.656514822815,9.565680381323686,0.5681953697835378,10.063165930827946,52.58755589004815,0,10.451493347426403,105.11614340995449,0.0,0.12408864397571516,2.1594842493533726,0.6931471805599453,2.833213344056216,2,4133640.390714731,0.5101178154193816,0.5536759811924987,-13.88249186010977,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Sierra Paracaima, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",28632500.0,4.0,4.0,4.0,750.0,2.6390573296152584,Miguel Hidalgo,"Sierra Paracaima, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.41986,-99.2202,4502329.258573196,9565.839999999997,49.4639175257732,6294474.371707631,1.6782203973834768,97,8.016233962613716,0,9.382693528712114,0,8.361792153916628,0,7.765229254457274,0,7.750575068649391,0,0.6931471805599453,1.0,miguel hidalgo,0.13627761829254784,7.479058478725863,0,4.097600178926457,100,7.3801840242548105,0,5.651130064803266,18,0.2260536398467433,0.029038117438953112,0.8883483644270976,0.13484812713498665,0.6233243984153513,0.0,38176.666666666664,273,5.6131281063880705,47663.949541888855,2927.1559584560814,7.982128138162727,0.8585849060226639,10.753888639562733,71.2058590164428,0,6.621405651764134,643.9386795169979,0.0,0.1940862431238972,3.9318256327243257,0.0,2.302585092994046,0,31990605.51446106,0.4436802125442608,0.7548587326530631,11.728300059237087,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Paseo De Los Ahuehuetes Sur, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",52000000.0,5.0,5.0,8.0,1300.0,2.4849066497880004,Miguel Hidalgo,"Paseo De Los Ahuehuetes Sur, Bosque de las Lomas",19.3995322,-99.2414935,6484376.685581818,8027.614805194808,38.467532467532465,3707268.1233179825,0.8812012094899015,77,8.37041379925254,0,9.407265057130472,0,8.73012963865761,0,7.37719581269605,0,8.586908085027595,0,1.0986122886681098,1.0,miguel hidalgo,0.13627761829254784,8.245556225621929,0,5.272319752514213,57,8.37976575668553,0,5.683049674697506,5,0.11877394636015326,0.0004908809595056958,0.6785921696086409,0.004312510890243343,0.6138076602871119,0.0,40000.0,355,5.87493073085203,39362.26824703454,5357.876002761484,8.586509531097189,0.8585849060226639,10.537842157089903,75.56569091265935,0,7.170888478512505,1116.1603778294632,0.0,0.10197751757357311,3.3843902633457743,0.0,1.252762968495368,0,42642368.577661194,0.5046071606126533,0.7700904696701613,-17.995445042959243,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Granjas Coapa,"Pinares, Granjas Coapa, Tlalpan, Ciudad de México",18500000.0,3.0,5.0,5.0,851.0,3.7612001156935624,Tlalpan,"Pinares, Granjas Coapa",19.29707,-99.16787,609300.2699002898,2718.6227826086956,39.834782608695654,443175.3627112528,1.3890645544558216,345,8.03480870813719,0,7.499014442476644,0,7.369756195092668,0,9.371765017564972,0,7.030746753061442,0,2.772588722239781,2.0,tlalpan,0.07138999608667294,7.314646916637897,0,5.281194585146794,64,6.592538214935377,6,5.610240168378155,65,0.25862068965517243,0.04967355189399966,0.6762386774429382,0.40220711939552006,0.6352840371595039,0.0,21739.130434782608,301,5.71042701737487,33075.421470011395,8497.722733572435,9.047671164548708,0.3919311241687132,10.371455631878941,69.98229428527436,0,13.49517305365863,333.5333866675749,0.0,0.10136149762983962,3.106080330722856,1.0986122886681098,3.120895416507997,2,22838509.06263318,0.3981961260964009,0.3934973746506351,23.451400338557725,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Reforma Iztaccíhuatl Sur,"Plara Mirarmar, Reforma Iztaccíhuatl Sur, Iztacalco, Ciudad de México",16000000.0,3.0,4.0,6.0,755.0,4.110873864173311,Iztacalco,"Plara Mirarmar, Reforma Iztaccíhuatl Sur",19.39528,-99.09778,1627754.0104545455,2785.5010389610393,44.81818181818182,11109302.285588624,1.5226812595434638,77,7.360787085446216,0,8.890282657269946,0,6.742424102217935,0,8.809595625508978,0,5.473195715743473,2,1.791759469228055,4.0,iztacalco,0.08709470685093376,5.026414984216176,38,4.658544456283812,82,7.571553848630401,0,4.0024874826002845,55,0.33524904214559387,0.7387679194845623,0.8114237387263346,0.08835038763166357,0.9143362515717305,0.0,21192.052980132452,30,3.4339872044851463,33902.2036568902,5557.125929758073,8.623016267432977,0.7626118203348291,10.449757213606683,69.26142318281565,0,26.512165504718133,575.771924352796,0.0,0.2556648822961592,2.856470206220483,0.0,2.4849066497880004,1,24689545.465288945,0.3712117490877961,0.6647618025230708,54.3096591580559,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Bosques de las Lomas,"Paseo De Los Ahuehuetes Sur, Bosques de las Lomas, Cuajimalpa de Morelos, Ciudad de México",31500000.0,4.0,3.0,5.0,650.0,3.4657359027997265,Cuajimalpa de Morelos,"Paseo De Los Ahuehuetes Sur, Bosques de las Lomas",19.3932889,-99.2561478,6198999.033687128,6372.308415841586,36.24752475247525,12431169.917629516,0.8334388333776237,101,8.679312899427844,0,9.486820732293415,0,8.909878298274043,0,7.918566504457397,0,8.857560418242615,0,1.791759469228055,1.0,cuajimalpa de morelos,0.06765864847381481,7.907007470761777,0,5.3142379771722,74,8.47435568733055,0,6.228371739229349,27,0.19348659003831417,0.004380906249769558,0.6673642984923326,0.0025120173557588122,0.4303245174696021,0.0,48461.53846153846,234,5.459585514144159,39275.73300615562,3927.1411369405123,8.275921599821856,0.49427437331671703,10.477457150184842,67.8783071732996,0,6.478509642208569,321.2783426558661,0.0,0.09563546303637628,3.6375861597263857,0.0,2.6741486494265287,0,23196299.41561388,0.554841004109045,0.509416031014799,-26.360954236146416,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Cuajimalpa,"2a Cerrada De Castorena, Cuajimalpa, Cuajimalpa de Morelos, Ciudad de México",11950000.0,4.0,4.0,3.0,586.0,2.772588722239781,Cuajimalpa de Morelos,"2a Cerrada De Castorena, , Cuajimalpa de Morelos",19.3665979,-99.289144,380481.66494000005,1932.8899999999996,32.67578947368421,480967.720050608,1.6098788599872242,475,9.206037673893015,0,9.652952442515623,0,9.275644263076869,0,8.753239400616266,0,9.28701562920143,0,2.302585092994046,3.0,cuajimalpa de morelos,0.06765864847381481,7.583737101992404,0,5.15408406459271,79,7.81053244797279,0,3.704139968542421,47,0.2413793103448276,0.019645155482800693,0.7087344931541703,0.04587641294894245,0.9361073021327747,0.0,20392.49146757679,325,5.786897381366708,33221.28753346409,1713.200909781059,7.446702309196796,0.49427437331671703,10.450558918869646,66.62257248886988,0,19.12507445948429,289.6447827635962,0.0,0.11930760735231101,3.0325462466767075,0.0,2.545531271604435,0,17807669.6364334,0.36295834222838147,0.46144536554463317,49.018155953417576,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Jardines del Pedregal,"Escarcha, Jardines del Pedregal, Álvaro Obregón, Ciudad de México",39000000.0,4.0,4.0,4.0,847.0,3.044522437723423,Álvaro Obregón,"Escarcha, , Álvaro Obregón",19.3192274,-99.2004345,5269792.615343299,4942.43,43.09278350515464,2384192.8555370118,0.6651686961693513,97,7.9520954395850465,0,8.657543943630637,0,7.6549155657476495,0,8.976037532348128,0,7.187828958053063,0,1.791759469228055,1.0,alvaro obregon,0.06015392281974709,4.873594372469932,55,4.951459817594663,30,7.543281194825169,0,4.639558301091689,29,0.21839080459770116,0.7713752152245904,0.7552077453071487,0.0945365712837382,0.8429639910841696,0.0,46044.86422668241,206,5.332718793265369,36245.658808391505,7121.050049670164,8.870950891287078,0.0,10.519589785278995,70.93233825963205,0,6.742880635791903,0.0,0.0,0.0,2.772588722239781,0.0,2.740840023925201,2,28825882.941587657,0.546347976476685,0.13658699411917125,-26.087479636954725,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Pedregal de San Francisco,"Cerro Prieto, Pedregal de San Francisco, Coyoacán, Ciudad de México",32000000.0,5.0,3.0,4.0,790.0,3.6109179126442243,Coyoacán,"Cerro Prieto, Pedregal de San Francisco",19.3377631,-99.1651258,1731481.853806818,3606.8316363636372,39.17272727272727,1569342.7181931448,1.0782249881560781,220,7.138071132243397,0,7.742492103509729,0,6.631333642993671,0,9.04786457485569,0,7.854617649036054,0,2.1972245773362196,1.0,coyoacan,0.07973496801885356,7.198161806527777,0,4.331454321699828,72,6.8210348877151326,2,5.606808338835223,30,0.19923371647509577,0.06911788277402207,0.8606136233089335,0.31825039417058865,0.6362758564338792,0.0,40506.329113924054,190,5.25227342804663,44389.0884246428,3988.1142491476808,8.291324492545067,0.750956198657275,10.653443289337623,71.09360145246471,0,6.673297967767654,593.2553969392472,0.0,0.14961579436849923,3.6109179126442243,0.6931471805599453,2.772588722239781,2,27032992.46245985,0.470297744273828,0.6807915850614132,-15.521898554812966,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Av. De Las Palmas, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",28632500.0,4.0,3.0,10.0,800.0,2.6390573296152584,Miguel Hidalgo,"Av. De Las Palmas, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.4184024,-99.2273492,6899562.523190083,10233.97123966942,50.1900826446281,3459513.550956627,1.0052917674178967,121,8.188946478400268,0,9.41759738044881,0,8.525425510592644,0,7.805860497521118,0,8.034544857164237,0,0.0,1.0,miguel hidalgo,0.13627761829254784,7.805816503539427,0,3.0949312277058185,71,7.771304452298055,0,5.691436134455343,6,0.1475095785440613,0.007389625474106172,0.9587054067954116,0.05165317686942548,0.6112812499035359,0.0,35790.625,307,5.730099782973574,44036.67622125071,3666.0682262704563,8.20714777337151,0.8585849060226639,10.6531493871585,71.22547545088824,0,6.68586094706836,686.8679248181311,0.0,0.12664949763169564,3.597312260588446,0.0,1.3862943611198906,0,36340815.07072942,0.3790306650457542,0.7386963457784365,26.921557917504302,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Bosques de las Lomas,"Cercanía De Bosques De Las Lomas, Bosques de las Lomas, Cuajimalpa de Morelos, Ciudad de México",19500000.0,3.0,3.0,3.0,519.0,3.784189633918261,Cuajimalpa de Morelos,"Cercanía De Bosques De Las Lomas, Bosques de las Lomas",19.37893,-99.26587,1001803.8923387098,4360.599999999999,26.368279569892472,1755549.539426932,3.464923851756026,372,8.881965468273876,0,9.51289046573208,0,9.009951254473933,0,8.196072122791758,0,9.0671775577623,0,2.5649493574615367,1.0,cuajimalpa de morelos,0.06765864847381481,7.201742920471172,0,5.218543860853131,113,8.458874114158961,0,5.910009066263083,21,0.2567049808429119,0.06845801491082355,0.6925809307329991,0.002754055809632513,0.541804976805472,0.0,37572.25433526011,148,5.003946305945459,40247.19476432983,2051.8377932687918,7.626978404286595,0.49427437331671703,10.632056159761063,66.49105913820222,0,6.253828811575473,256.5283997513761,0.0,0.1268826935334101,4.051784947803305,0.0,2.4423470353692043,0,20195152.37052798,0.46149923407662413,0.48608058850669383,3.5648839514255335,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Bosques de las Lomas,"Cercanía De Bosques De Las Lomas, Bosques de las Lomas, Cuajimalpa de Morelos, Ciudad de México",30000000.0,3.0,3.0,3.0,800.0,2.772588722239781,Cuajimalpa de Morelos,"Cercanía De Bosques De Las Lomas, Bosques de las Lomas",19.37893,-99.26587,1001803.8923387098,4360.599999999999,26.368279569892472,1755549.539426932,3.464923851756026,372,8.881965468273876,0,9.51289046573208,0,9.009951254473933,0,8.196072122791758,0,9.0671775577623,0,2.5649493574615367,1.0,cuajimalpa de morelos,0.06765864847381481,7.201742920471172,0,5.218543860853131,113,8.458874114158961,0,5.910009066263083,21,0.2567049808429119,0.06845801491082355,0.6925809307329991,0.002754055809632513,0.541804976805472,0.0,37500.0,148,5.003946305945459,41472.27539458953,2051.8377932687918,7.626978404286595,0.49427437331671703,10.632056159761063,71.0844490655841,0,6.68586094706836,395.41949865337364,0.0,0.1268826935334101,4.051784947803305,0.0,2.4423470353692043,0,27895010.148283374,0.46102089091118614,0.4859610027153343,-7.016632839055421,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Cercanía De Bosque De Las Lomas, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",32000000.0,3.0,3.0,4.0,1080.0,3.58351893845611,Miguel Hidalgo,"Cercanía De Bosque De Las Lomas, Bosque de las Lomas",19.4071156,-99.1906167,445629.29770740744,4055.7211111111105,42.125,1002993.5238710692,2.8362494139282592,216,6.25742025540481,0,9.079707404038254,0,7.6895086921624785,0,6.496634751217827,0,5.173853421097365,2,2.0794415416798357,1.0,miguel hidalgo,0.13627761829254784,4.389143815147317,144,4.3890192253203955,61,6.228116540752007,3,4.889813807721711,36,0.4674329501915709,0.8528745505343893,0.85289167259295,0.5313947854936685,0.8026140071813304,0.0,29629.62962962963,57,4.060443010546419,34287.28670352091,2183.864154794932,7.689308933878382,0.8585849060226639,10.452615807527058,73.01823008877764,0,6.985641817639208,927.2716985044771,0.0,0.40133087561212644,3.449987545831587,0.9162907318741551,2.9444389791664403,1,36265025.58170748,0.45641564113550304,0.7580425898008737,13.328204942835868,Estandar
Casas_Mudafy.xlsx,Casa en Venta en San Miguel Xicalco,"Cinco De Febrero, San Miguel Xicalco, Tlalpan, Ciudad de México",4300000.0,3.0,3.0,2.0,355.0,2.8903717578961645,Tlalpan,"Cinco De Febrero, San Miguel Xicalco",19.29707,-99.16787,609300.2699002898,2718.6227826086956,39.834782608695654,443175.3627112528,1.3890645544558216,345,8.03480870813719,0,7.499014442476644,0,7.369756195092668,0,9.371765017564972,0,7.030746753061442,0,2.772588722239781,2.0,tlalpan,0.07138999608667294,7.314646916637897,0,5.281194585146794,64,6.592538214935377,6,5.610240168378155,65,0.25862068965517243,0.04967355189399966,0.6762386774429382,0.40220711939552006,0.6352840371595039,0.0,12112.676056338029,301,5.71042701737487,33075.421470011395,8497.722733572435,9.047671164548708,0.3919311241687132,10.371455631878941,60.93158341539396,0,11.74986146170406,139.13554907989317,0.0,0.10136149762983962,3.106080330722856,1.0986122886681098,3.120895416507997,2,10639191.340526884,0.2693646798404487,0.3612895130866471,147.42305443085777,Estandar
