source,title,location,price,rooms,bathrooms,parking_spaces,area,antiguedad,alcaldia,colonia_o_municipio,latitud,longitud,cat_mean_valor_suelo_200m,cat_mean_vus_200m,cat_mean_antiguedad_200m,cat_std_valor_suelo_200m,cat_mean_ratio_construccion_200m,cat_density_predios_200m,dist_metro_m,density_metro,dist_tren_m,density_tren,dist_trole_m,density_trole,dist_cable_m,density_cable,dist_metrobus_m,density_metrobus,comercio_density,marginalidad_score,alc,pct_migrantes_turistas,dist_ciclovia_m,densidad_ciclovia_15m,dist_area_verde_m,densidad_parques_15m,dist_salud_m,acceso_salud_15m,dist_escuela_m,acceso_educacion_15m,score_15min,prox_ciclovia,prox_parque,prox_salud,prox_escuela,uso_mixto,price_m2_raw,dist_nearest_subcenter_m,dist_subcenter_log,listing_density_local,listing_density_log,gentrification_index,is_luxury,area_x_marginalidad,area_X_gentrif,gentrif_x_metro,15min_X_gentrif,verde_marginalidad_ratio,salud_marginalidad_ratio,educacion_marginalidad_ratio,cluster,precio_predicho,gentrif_local_presion,gentrif_map_score,error_pct,segmento
Casas_Mudafy.xlsx,Casa en Venta en Cuajimalpa de Morelos,"Club De Golf Bosques Santa Fe, Cuajimalpa de Morelos, Ciudad de México",18975000.0,4.0,5.0,10.0,1280.0,2.772588722239781,Cuajimalpa de Morelos,Club De Golf Bosques Santa Fe,19.3572429,-99.2996246,908128.1905427229,2886.5503755868544,36.671361502347416,1047515.4428704367,1.1718980984281,213,9.338451761198012,0,9.711460855380118,0,9.366678122163766,0,8.952135476155359,0,9.363529325426173,0,2.1972245773362196,3.0,cuajimalpa de morelos,0.06765864847381481,7.873626354217951,0,4.027295153202084,36,6.98600201752884,2,5.9093151750351005,61,0.1896551724137931,0.005236247934332593,0.8956389727113756,0.2591140911854307,0.5420359754113188,0.0,14824.21875,2781.3361334582764,7.931046189576613,326,5.7899601708972535,0.49427437331671703,0,21.466188905690203,632.6711978453978,0.0,0.0937416914911015,2.302585092994046,0.4054651081081644,2.7880929087757464,0,30825908.46551713,0.3278586443929401,0.4526704410857728,62.455380582402555,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Guerrero,"Francisco Glez. Bocanegra, Guerrero, Cuauhtémoc, Ciudad de México",11500000.0,3.0,5.0,6.0,441.0,2.970414465569701,Cuauhtémoc,"Francisco Glez. Bocanegra, Guerrero",19.44506,-99.14612,273863.58854324964,4992.055910518054,39.6585557299843,690816.9411190512,2.7604989571552663,1274,2.359970212900697,2,9.326754245417897,0,6.31776652553948,0,8.68853430358714,0,5.0622344442311284,3,3.091042453358316,4.0,cuauhtemoc,0.10795714150509228,6.032700404085033,188,5.733874137083717,96,7.132394278063617,0,3.587545131064313,48,0.6398467432950191,0.43531808288231333,0.5399226473417031,0.20938337333242407,0.9431071351277073,0.0,26077.097505668935,1933.9806248803013,7.567852592431995,40,3.713572066704308,0.830531038273375,0,24.36523952831079,366.2641878785584,1.66106207654675,0.5314125800446499,3.005682604407159,0.0,2.3608540011180215,1,14547725.834862133,0.3496210082466302,0.7103035307666887,26.501963781386813,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Fuentes de Tepepan,"2a Cerrada De Prolongación Abasolo, Fuentes de Tepepan, Tlalpan, Ciudad de México",6850000.0,3.0,2.0,2.0,197.0,3.4339872044851463,Tlalpan,"2a Cerrada De Prolongación Abasolo, Fuentes de Tepepan",19.29707,-99.16787,609300.2699002898,2718.6227826086956,39.834782608695654,443175.3627112528,1.3890645544558216,345,8.03480870813719,0,7.499014442476644,0,7.369756195092668,0,9.371765017564972,0,7.030746753061442,0,2.772588722239781,2.0,tlalpan,0.07138999608667294,7.314646916637897,0,5.281194585146794,64,6.592538214935377,6,5.610240168378155,65,0.25862068965517243,0.04967355189399966,0.6762386774429382,0.40220711939552006,0.6352840371595039,0.0,34771.57360406091,8497.722733572435,9.047671164548708,295,5.69035945432406,0.3919311241687132,0,10.57653406138907,77.2104314612365,0.0,0.10136149762983962,3.106080330722856,1.0986122886681098,3.120895416507997,2,6039247.469603725,0.5141710491810799,0.4224911054218049,-11.835803363431996,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Paseos de Taxqueña,"Paseos De Los Capulines, Paseos de Taxqueña, Coyoacán, Ciudad de México",12500000.0,4.0,3.0,4.0,318.0,3.044522437723423,Coyoacán,"Paseos De Los Capulines, Paseos de Taxqueña",19.3467,-99.16174,1766173.8438852567,5522.89,45.1474358974359,2144014.3971794997,1.3630734741615855,312,7.423664251933448,0,7.6160624995872,0,5.506880632775148,2,8.970966410926847,0,7.867923393289518,0,2.5649493574615367,1.0,coyoacan,0.07973496801885356,6.296743265371069,42,5.5584085769293194,84,6.459241167582385,2,5.988354081596901,61,0.3620689655172414,0.33837432106884735,0.596414517669261,0.450692326423338,0.5153393939566965,0.0,39308.17610062893,3012.660365751012,8.01091068728652,229,5.438079308923196,0.750956198657275,0,5.765191102784844,238.80407117301345,0.0,0.27189793399659956,3.7612001156935624,0.6931471805599453,3.449987545831587,2,12157856.092827972,0.5000740824055439,0.6882356695943422,-2.737151257374034,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Sierra Ventana, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",40000000.0,4.0,4.0,4.0,624.0,2.6390573296152584,Miguel Hidalgo,"Sierra Ventana, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.41986,-99.2202,4502329.258573196,9565.839999999997,49.4639175257732,6294474.371707631,1.6782203973834768,97,8.016233962613716,0,9.382693528712114,0,8.361792153916628,0,7.765229254457274,0,7.750575068649391,0,0.6931471805599453,1.0,miguel hidalgo,0.13627761829254784,7.479058478725863,0,4.097600178926457,100,7.3801840242548105,0,5.651130064803266,18,0.2260536398467433,0.029038117438953112,0.8883483644270976,0.13484812713498665,0.6233243984153513,0.0,64102.5641025641,2927.1559584560814,7.982128138162727,268,5.594711379601839,0.8585849060226639,0,6.437751649736401,535.7569813581423,0.0,0.1940862431238972,3.9318256327243257,0.0,2.302585092994046,0,29489405.297806114,0.5724907446578321,0.7870613656814559,-26.276486755478146,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Bosques de las Lomas,"Bosques De Reforma 1416, Bosques de las Lomas, Cuajimalpa de Morelos, Ciudad de México",22989000.0,4.0,5.0,4.0,735.0,2.772588722239781,Cuajimalpa de Morelos,"Bosques De Reforma 1416, Bosques de las Lomas",19.3913602,-99.2590468,2639196.0231181206,5947.385570469798,32.20134228187919,2234805.663655205,1.3100130793478335,149,8.733250927873701,0,9.50063428410813,0,8.94240422283664,0,7.996144129101026,0,8.909041936455651,0,1.9459101490553132,1.0,cuajimalpa de morelos,0.06765864847381481,7.822624953700996,0,4.148957294933959,78,8.488765374475513,0,5.418176213534679,32,0.210727969348659,0.006799543779222843,0.8827301035165378,0.0023029190184996797,0.6878994698855676,0.0,31277.551020408162,3600.3242715340075,8.18905691000669,185,5.225746673713202,0.49427437331671703,0,6.601230118728877,363.291664387787,0.0,0.10415743499011279,3.6888794541139363,0.0,2.833213344056216,0,25964211.38256927,0.4466642793453821,0.4823718498238833,12.941891263508523,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Tlalpan Centro,"Magisterio Nacional, Tlalpan Centro, Tlalpan, Ciudad de México",21600000.0,3.0,4.0,5.0,780.0,3.8918202981106265,Tlalpan,"Magisterio Nacional,  Centro, Tlalpan",19.2924217,-99.1630938,918888.4030622047,2868.011653543307,30.41732283464567,2414887.867628071,2.089142896338465,254,8.21971618394115,0,7.258153647210626,0,7.729647770830982,0,9.397298986920696,0,7.170639920265492,0,2.5649493574615367,2.0,tlalpan,0.07138999608667294,7.1894083094746115,0,5.217398632884877,89,5.587367173148315,8,3.8440592910833913,50,0.28160919540229884,0.07074753458057419,0.69287376399868,0.717100302223626,0.9266390182139217,0.0,27692.30769230769,9005.899929773057,9.105746221449241,302,5.713732805509369,0.3919311241687132,0,13.321150299679372,305.7062768515963,0.0,0.1103714085302698,3.4231762883809305,1.2992829841302609,2.8716796248840124,2,21120654.845578052,0.41208124613757013,0.39696865466092746,-2.219190529730213,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Paseo De Los Ahuehuetes, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",33000000.0,3.0,3.0,7.0,1280.0,2.6390573296152584,Miguel Hidalgo,"Paseo De Los Ahuehuetes, Bosque de las Lomas",19.43471,-99.20091,3552239.9709389578,17660.885062034744,30.89578163771712,19528413.748990513,3.5284299111801474,403,6.963139768243993,0,9.384775400892378,0,7.525139474100908,0,7.861570246057839,0,6.78203626687229,0,2.4849066497880004,1.0,miguel hidalgo,0.13627761829254784,3.6378987494976966,120,4.063403754144315,157,6.845301304878587,1,5.47039864698699,32,0.5938697318007663,0.9286496283661473,0.8919511119030692,0.3094154593784018,0.6741800117121725,0.0,25781.25,549.06005566174,6.310027464377747,348,5.855071922202427,0.8585849060226639,0,7.155396301896734,1098.9886797090098,0.0,0.5098875878678656,4.375757021660286,0.4054651081081644,2.833213344056216,1,43980323.64275685,0.41721839280118944,0.7482432777172953,33.273708008344,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Cercanía De Lomas De Chapultepec I Sección, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",28632500.0,3.0,4.0,4.0,1000.0,1.0986122886681098,Miguel Hidalgo,"Cercanía De Lomas De Chapultepec I Sección, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.41986,-99.2202,4502329.258573196,9565.839999999997,49.4639175257732,6294474.371707631,1.6782203973834768,97,8.016233962613716,0,9.382693528712114,0,8.361792153916628,0,7.765229254457274,0,7.750575068649391,0,0.6931471805599453,1.0,miguel hidalgo,0.13627761829254784,7.479058478725863,0,4.097600178926457,100,7.3801840242548105,0,5.651130064803266,18,0.2260536398467433,0.029038117438953112,0.8883483644270976,0.13484812713498665,0.6233243984153513,0.0,28632.5,2927.1559584560814,7.982128138162727,268,5.594711379601839,0.8585849060226639,0,6.90875477931522,858.5849060226639,0.0,0.1940862431238972,3.9318256327243257,0.0,2.302585092994046,0,40042805.12867355,0.3742747326401249,0.7375073626770291,39.85088668006485,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Condesa,"Cercanía De Colonia Condesa, Condesa, Cuauhtémoc, Ciudad de México",16500000.0,4.0,2.0,2.0,268.0,2.970414465569701,Cuauhtémoc,"Cercanía De Colonia Condesa, Condesa",19.44506,-99.14612,273863.58854324964,4992.055910518054,39.6585557299843,690816.9411190512,2.7604989571552663,1274,2.359970212900697,2,9.326754245417897,0,6.31776652553948,0,8.68853430358714,0,5.0622344442311284,3,3.091042453358316,4.0,cuauhtemoc,0.10795714150509228,6.032700404085033,188,5.733874137083717,96,7.132394278063617,0,3.587545131064313,48,0.6398467432950191,0.43531808288231333,0.5399226473417031,0.20938337333242407,0.9431071351277073,0.0,61567.164179104475,1933.9806248803013,7.567852592431995,40,3.713572066704308,0.830531038273375,0,22.378845518407356,222.58231825726452,1.66106207654675,0.5314125800446499,3.005682604407159,0.0,2.3608540011180215,1,9020768.146992855,0.5593108668129775,0.7627259954082756,-45.328677896985525,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Bosques De Sauces, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",32000000.0,3.0,4.0,6.0,670.0,2.6390573296152584,Miguel Hidalgo,"Bosques De Sauces, Bosque de las Lomas",19.43471,-99.20091,3552239.9709389578,17660.885062034744,30.89578163771712,19528413.748990513,3.5284299111801474,403,6.963139768243993,0,9.384775400892378,0,7.525139474100908,0,7.861570246057839,0,6.78203626687229,0,2.4849066497880004,1.0,miguel hidalgo,0.13627761829254784,3.6378987494976966,120,4.063403754144315,157,6.845301304878587,1,5.47039864698699,32,0.5938697318007663,0.9286496283661473,0.8919511119030692,0.3094154593784018,0.6741800117121725,0.0,47761.19402985075,549.06005566174,6.310027464377747,348,5.855071922202427,0.8585849060226639,0,6.508769136971682,575.2518870351848,0.0,0.5098875878678656,4.375757021660286,0.4054651081081644,2.833213344056216,1,23012086.877130486,0.5701255180006922,0.7864700590171709,-28.087228508958457,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Bosque De Reforma, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",24050000.0,4.0,3.0,7.0,750.0,2.6390573296152584,Miguel Hidalgo,"Bosque De Reforma, Bosque de las Lomas",19.4080123,-99.2333423,14565224.656551111,7226.796444444443,35.666666666666664,50846294.832425006,0.5663429971534194,45,8.195052571580009,0,9.39418159632053,0,8.687285922384863,0,7.444547906000163,0,8.32725089139892,0,0.6931471805599453,1.0,miguel hidalgo,0.13627761829254784,8.097323858338484,0,3.157265788632895,66,8.125687933114964,0,6.634052827467966,3,0.13218390804597702,0.0014027414239373634,0.9559855568649572,0.014640105005828246,0.28197677367236984,0.0,32066.666666666668,4797.29187703433,8.47601527461198,238,5.476463551931511,0.8585849060226639,0,6.621405651764134,643.9386795169979,0.0,0.11349110826736362,3.5263605246161616,0.0,0.9162907318741551,0,31301487.692827765,0.3859917522730534,0.7404366175852612,30.151715978481292,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Las Águilas,"Barranca De Pilares, Las Águilas, Álvaro Obregón, Ciudad de México",16000000.0,3.0,4.0,8.0,821.0,3.828641396489095,Álvaro Obregón,"Barranca De Pilares, , Álvaro Obregón",19.3542928,-99.2022077,1938647.7139870967,3730.2187096774196,37.53763440860215,6085808.686158818,1.6983820425435356,186,7.363385727496577,0,8.756399849114237,0,7.763833739540631,0,8.421170693797128,0,7.44279826707794,0,2.4849066497880004,1.0,alvaro obregon,0.06015392281974709,4.185703480734824,40,4.8875831672447125,56,5.529655604104823,1,3.718896454408944,32,0.2471264367816092,0.878552631438484,0.7685379994519338,0.7306495391445987,0.9351657710738647,0.0,19488.4287454324,4510.114801961427,8.414299586422059,205,5.327876168789581,0.0,0,6.71174039505618,0.0,0.0,0.0,3.367295829986474,0.4054651081081644,2.833213344056216,0,29994133.799075026,0.30764140525500705,0.07691035131375176,87.46333624416425,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Romero de Terreros,"Cercanía De Romero De Terreros, Romero de Terreros, Coyoacán, Ciudad de México",33000000.0,4.0,4.0,4.0,732.0,3.044522437723423,Coyoacán,"Cercanía De Romero De Terreros, Romero de Terreros",19.3467,-99.16174,1766173.8438852567,5522.89,45.1474358974359,2144014.3971794997,1.3630734741615855,312,7.423664251933448,0,7.6160624995872,0,5.506880632775148,2,8.970966410926847,0,7.867923393289518,0,2.5649493574615367,1.0,coyoacan,0.07973496801885356,6.296743265371069,42,5.5584085769293194,84,6.459241167582385,2,5.988354081596901,61,0.3620689655172414,0.33837432106884735,0.596414517669261,0.450692326423338,0.5153393939566965,0.0,45081.96721311475,3012.660365751012,8.01091068728652,229,5.438079308923196,0.750956198657275,0,6.597145701886651,549.6999374171253,0.0,0.27189793399659956,3.7612001156935624,0.6931471805599453,3.449987545831587,2,24149239.52960939,0.5342826536321261,0.6967878124009879,-26.820486273902816,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Bosque de las Lomas,"Cercanía De Bosque De Las Lomas, Bosque de las Lomas, Miguel Hidalgo, Ciudad de México",26500000.0,4.0,4.0,4.0,1000.0,2.6390573296152584,Miguel Hidalgo,"Cercanía De Bosque De Las Lomas, Bosque de las Lomas",19.4071156,-99.1906167,445629.29770740744,4055.7211111111105,42.125,1002993.5238710692,2.8362494139282592,216,6.25742025540481,0,9.079707404038254,0,7.6895086921624785,0,6.496634751217827,0,5.173853421097365,2,2.0794415416798357,1.0,miguel hidalgo,0.13627761829254784,4.389143815147317,144,4.3890192253203955,61,6.228116540752007,3,4.889813807721711,36,0.4674329501915709,0.8528745505343893,0.85289167259295,0.5313947854936685,0.8026140071813304,0.0,26500.0,2183.864154794932,7.689308933878382,56,4.04305126783455,0.8585849060226639,0,6.90875477931522,858.5849060226639,0.0,0.40133087561212644,3.449987545831587,0.9162907318741551,2.9444389791664403,1,33199139.152358636,0.4288827032938719,0.7511593553404659,25.279770386249467,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Lomas De Las Águilas,"Picagregos 0, Lomas De Las Águilas, Las Águilas, Álvaro Obregón, Ciudad de México",7800000.0,2.0,2.0,2.0,243.0,1.6094379124341003,Álvaro Obregón,"Picagregos 0, Lomas De , Las Águilas, Álvaro Obregón",19.3467009,-99.2375354,603386.8548312,2175.81,30.848,731846.8418687141,1.1756960700682795,250,8.58087034945544,0,9.200883476998337,0,8.53149557473601,0,8.34197103344654,0,8.523925159021033,0,2.1972245773362196,1.0,alvaro obregon,0.06015392281974709,7.633364242893059,0,4.639013854954366,21,7.679305826847769,0,4.329601354577645,19,0.07662835249042145,0.01608323813068407,0.8147413514149492,0.06702784892064671,0.8826233767463217,0.0,32098.765432098764,4144.3199075187995,8.329735243727258,52,3.970291913552122,0.0,0,5.497168225293202,0.0,0.0,0.0,2.4423470353692043,0.0,2.3513752571634776,0,8087961.361529907,0.49823237941303256,0.12455809485325814,3.69181232730177,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Jardines del Pedregal,"Risco, Jardines del Pedregal, Álvaro Obregón, Ciudad de México",52000000.0,4.0,4.0,4.0,1450.0,2.302585092994046,Álvaro Obregón,"Risco, , Álvaro Obregón",19.3204993,-99.2041576,5369053.638198,4942.43,33.74,4249231.6699636895,1.1440443974354289,100,8.072130618861483,0,8.727067983033155,0,7.70533969038183,0,8.939347704599564,0,7.421020250503681,0,2.4849066497880004,1.0,alvaro obregon,0.06015392281974709,5.572062060511143,78,5.621397155270541,29,7.48843289915381,0,5.806394713309147,35,0.2720306513409962,0.5921758613461325,0.5766324449826268,0.10722655240215676,0.5755874172314805,0.0,35862.06896551724,7220.385206636498,8.884802070359557,330,5.802118375377063,0.0,0,7.280008252884188,0.0,0.0,0.0,2.740840023925201,0.0,2.917770732084279,2,42054744.50961007,0.5001488575616259,0.12503721439040646,-19.125491327669263,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Bosques de las Lomas,"Bosque De Caobas, Bosques de las Lomas, Cuajimalpa de Morelos, Ciudad de México",14850000.0,3.0,3.0,2.0,815.0,3.6375861597263857,Cuajimalpa de Morelos,"Bosque De Caobas, Bosques de las Lomas",19.35993,-99.29388,993234.1414838346,2536.13567669173,28.481203007518797,4181988.3120964537,1.2040983103306127,266,9.277528208099541,0,9.676757881480789,0,9.320802669044694,0,8.861225927178024,0,9.315867480989347,0,2.1972245773362196,3.0,cuajimalpa de morelos,0.06765864847381481,7.639616324174636,0,5.29172949735532,70,7.364520861835497,0,5.156786307402157,59,0.2471264367816092,0.015671804946466097,0.673428457783415,0.13911583016314064,0.7500045006145265,0.0,18220.85889570552,2140.973464231288,7.6694828626169,331,5.805134968916488,0.49427437331671703,0,20.11324306489232,402.8336142531244,0.0,0.12214826467022318,2.917770732084279,0.0,2.7568403652716422,0,22102789.391591255,0.34497070098254173,0.45694845523317323,48.84033260327522,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Lomas de San Ángel Inn,"Cerrada De La Loma, Lomas de San Ángel Inn, Álvaro Obregón, Ciudad de México",9950000.0,5.0,2.0,3.0,245.0,4.110873864173311,Álvaro Obregón,"Cerrada De La Loma, Lomas de  Inn, Álvaro Obregón",19.3484171,-99.2062302,1377076.2914038461,4680.107692307693,36.07692307692308,1208034.7586697692,1.5598993058940482,208,7.7393404907970496,0,8.802329945209985,0,7.666688688102751,0,8.473647788872887,0,7.551594318488757,0,2.0794415416798357,1.0,alvaro obregon,0.06015392281974709,4.558694568583517,37,5.578908448004675,74,6.872235148402137,1,5.478067748656509,30,0.2720306513409962,0.8278547463305436,0.5900400586287815,0.29965330205527246,0.6721281988775083,0.0,40612.244897959186,5205.336914835052,8.557631800101865,194,5.272999558563747,0.0,0,5.5053315359323625,0.0,0.0,0.0,3.6375861597263857,0.4054651081081644,2.772588722239781,0,9055984.878832446,0.507604964245887,0.12690124106147174,-8.985076594639748,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Monte Líbano, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",44800000.0,3.0,3.0,5.0,737.0,2.6390573296152584,Miguel Hidalgo,"Monte Líbano, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.41986,-99.2202,4502329.258573196,9565.839999999997,49.4639175257732,6294474.371707631,1.6782203973834768,97,8.016233962613716,0,9.382693528712114,0,8.361792153916628,0,7.765229254457274,0,7.750575068649391,0,0.6931471805599453,1.0,miguel hidalgo,0.13627761829254784,7.479058478725863,0,4.097600178926457,100,7.3801840242548105,0,5.651130064803266,18,0.2260536398467433,0.029038117438953112,0.8883483644270976,0.13484812713498665,0.6233243984153513,0.0,60786.97421981004,2927.1559584560814,7.982128138162727,268,5.594711379601839,0.8585849060226639,0,6.6039438246004725,632.7770757387033,0.0,0.1940862431238972,3.9318256327243257,0.0,2.302585092994046,0,32715610.152156565,0.5594454601564324,0.783800044556106,-26.974084481787358,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Vista Hermosa,"Loma Larga, Lomas de Vista Hermosa, Cuajimalpa de Morelos, Ciudad de México",19000000.0,3.0,3.0,3.0,400.0,3.4657359027997265,Cuajimalpa de Morelos,"Loma Larga, Lomas de Vista Hermosa",19.3743013,-99.2733815,2913774.072164179,4360.5999999999985,32.92537313432836,1891336.3494053327,0.885820218531581,134,9.000902855091663,0,9.556920181667081,0,9.101575650788854,0,8.412671426834788,0,9.15871034105003,0,2.302585092994046,1.0,cuajimalpa de morelos,0.06765864847381481,7.299365551867909,0,5.686635237688169,133,8.334035466985956,0,5.721723469913916,39,0.32950191570881227,0.05198905289299403,0.5555485004807172,0.005501524112187871,0.6020680596344931,0.0,47500.0,1372.4373030904299,7.225071856943706,138,4.9344739331306915,0.49427437331671703,0,5.993961427306569,197.70974932668682,0.0,0.1628643528936309,4.212127597878484,0.0,3.0204248861443626,0,14949300.863011291,0.5767952625629771,0.5149045956282821,-21.319469142034617,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Lomas de Chapultepec I Sección,"Alpes, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec, Miguel Hidalgo, Ciudad de México",42230000.0,3.0,3.0,3.0,788.0,3.044522437723423,Miguel Hidalgo,"Alpes, Lomas de Chapultepec I Sección, Lomas de Chapultepec, Chapultepec",19.42806869265241,-99.20458354563624,834678.8744832353,4217.648464419475,36.671361502347416,1513356.501383344,1.4597929069398508,0,7.202977717593227,0,9.351148553256522,0,7.795085194130291,0,7.6779610038688215,0,6.336459637308312,1,2.302585092994046,3.0,miguel hidalgo,0.13627761829254784,2.051480102915137,83,4.479319276667719,130,6.341841870811458,1,5.972013799003463,33,0.4731800766283525,0.986532692850962,0.8400034672894406,0.49235683611283715,0.5209203482034812,0.0,53591.37055837563,1053.4160955948055,6.9607424288013116,338,5.82600010738045,0.8585849060226639,0,20.01229896253762,676.5649059458592,0.0,0.4062652716237509,3.5115454388310208,0.22314355131420976,2.224623551524334,1,27648396.684622254,0.47299833754173154,0.7621882639024308,-34.52901566510607,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Bosques de las Lomas,"Ambues, Bosques de las Lomas, Cuajimalpa de Morelos, Ciudad de México",18000000.0,3.0,3.0,4.0,780.0,2.772588722239781,Cuajimalpa de Morelos,"Ambues, Bosques de las Lomas",19.35993,-99.29388,993234.1414838346,2536.13567669173,28.481203007518797,4181988.3120964537,1.2040983103306127,266,9.277528208099541,0,9.676757881480789,0,9.320802669044694,0,8.861225927178024,0,9.315867480989347,0,2.1972245773362196,3.0,cuajimalpa de morelos,0.06765864847381481,7.639616324174636,0,5.29172949735532,70,7.364520861835497,0,5.156786307402157,59,0.2471264367816092,0.015671804946466097,0.673428457783415,0.13911583016314064,0.7500045006145265,0.0,23076.923076923078,2140.973464231288,7.6694828626169,331,5.805134968916488,0.49427437331671703,0,19.981725449519057,385.5340111870393,0.0,0.12214826467022318,2.917770732084279,0.0,2.7568403652716422,0,22384233.47041057,0.40012257835932163,0.4707364245773682,24.35685261337853,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Bosques de las Lomas,"Bosque De Olivos, Bosques de las Lomas, Cuajimalpa de Morelos, Ciudad de México",16900000.0,3.0,3.0,5.0,641.0,3.9318256327243257,Cuajimalpa de Morelos,"Bosque De Olivos, Bosques de las Lomas",19.35993,-99.29388,993234.1414838346,2536.13567669173,28.481203007518797,4181988.3120964537,1.2040983103306127,266,9.277528208099541,0,9.676757881480789,0,9.320802669044694,0,8.861225927178024,0,9.315867480989347,0,2.1972245773362196,3.0,cuajimalpa de morelos,0.06765864847381481,7.639616324174636,0,5.29172949735532,70,7.364520861835497,0,5.156786307402157,59,0.2471264367816092,0.015671804946466097,0.673428457783415,0.13911583016314064,0.7500045006145265,0.0,26365.05460218409,2140.973464231288,7.6694828626169,331,5.805134968916488,0.49427437331671703,0,19.393764911069884,316.8298732960156,0.0,0.12214826467022318,2.917770732084279,0.0,2.7568403652716422,0,19729429.547443226,0.4324779982514609,0.478825279550403,16.742186671251787,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Tablas de San Agustín,"Norte 58, Tablas de San Agustín, Gustavo A. Madero, Ciudad de México",4800000.0,3.0,4.0,2.0,242.0,3.2188758248682006,Gustavo A. Madero,"Norte 58, Tablas de San Agustín",19.465232,-99.1131689,450436.7000386308,2150.4199999999996,48.92665036674816,3398939.8454679362,1.8485779183553088,409,4.960629709844703,1,9.52903900439595,0,4.800141121690374,4,8.154073596687393,0,6.840411960011086,0,1.9459101490553132,3.0,gustavo a. madero,0.04974209189481407,6.528952643786493,50,4.732881067628553,51,7.266275692429158,0,5.743938822239742,70,0.32950191570881227,0.2547783156242459,0.798320693768431,0.16733410946944702,0.5952224421701242,0.0,19834.710743801654,4178.389029962131,8.337920349754816,8,2.1972245773362196,0.829803447501769,0,16.479184330021646,200.81243429542812,0.829803447501769,0.2734218256136097,2.6210388241125804,0.0,2.917770732084279,1,7629781.429892017,0.3901057931474666,0.7198790339131934,58.95377978929419,Estandar
Casas_Mudafy.xlsx,Casa en Venta en Pueblo Nuevo Alto,"Reynaco, Pueblo Nuevo Alto, La Magdalena Contreras, Ciudad de México",6000000.0,3.0,2.0,6.0,500.0,2.772588722239781,La Magdalena Contreras,"Reynaco, Pueblo Nuevo Alto",19.3036459,-99.2499051,886887.7900519479,2131.8049350649358,34.99134199134199,917312.9582296096,0.8653074845625587,231,9.024473999085453,0,9.254015938887386,0,8.812988730127815,0,9.117962227012637,0,8.806402435320166,0,0.6931471805599453,4.0,la magdalena contreras,0.05164323315183845,6.964880141945088,4,5.515208103480007,24,7.6356757704299465,0,5.135575433364913,18,0.08812260536398467,0.12056382344796346,0.6096420197860384,0.07522945550030162,0.7545728213957978,0.0,12000.0,6909.800597245182,8.840840770722627,39,3.6888794541139363,0.3233249370829295,0,24.866424404339458,161.66246854146473,0.0,0.028492235834894165,1.7578579175523736,0.0,1.5260563034950492,0,14035280.78474796,0.24876626926637493,0.3046852701287909,133.9213464122428,Estandar
