source,title,location,renta_mensual,rooms,bathrooms,parking_spaces,area,antiguedad,alcaldia,colonia_o_municipio,latitud,longitud,url
mercadolibre_rentas,Departamento en Renta,"Julián Adame 52, El Molino, Ciudad De México, El Molino, Cuajimalpa De Morelos, Distrito Federal",13000.0,1,1,1,60.0,30.0,El Molino,Julián Adame 52,19.3679593,-99.2805296,https://departamento.mercadolibre.com.mx/MLM-2922776203-departamento-practico-cerca-a-santa-fe-e-interlomas-incluye-mantenimiento-y-todos-los-servicios-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=26&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Anillo Perif. 428, San Pedro De Los Pinos, Ciudad De México, San Pedro De Los Pinos, Alvaro Obregón, Distrito Federal",15500.0,1,1,1,33.0,30.0,San Pedro De Los Pinos,Anillo Perif. 428,19.3944144,-99.1885194,https://departamento.mercadolibre.com.mx/MLM-5205161886-departamento-loft-en-san-pedro-de-los-pinos-sobre-periferico-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=27&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Calz. De Guadalupe 140, Coapa, Vergel De Coyoacán, Tlalpan, 14356 Ciudad De México, CDMX, Mexico, Colonia Ex-Hacienda Coapa, Coyoacán, Distrito Federal",15000.0,2,2,1,72.0,30.0,Coapa,Calz. De Guadalupe 140,19.3083921,-99.1224987,https://departamento.mercadolibre.com.mx/MLM-2919301675-hermoso-departamento-en-la-colonia-ex-hacienda-coapa-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=28&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"San Francisco 345, Col Del Valle Centro, Ciudad De México, Del Valle Centro, Benito Juárez, Distrito Federal",25300.0,2,1,1,55.0,30.0,Col Del Valle Centro,San Francisco 345,19.3837691,-99.1669696,https://departamento.mercadolibre.com.mx/MLM-2831354959-renta-departamento-en-la-de-valle-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=29&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Donato Guerra 1, Juárez, Ciudad De México, Juárez, Cuauhtémoc, Distrito Federal",19100.0,1,1,1,38.0,30.0,Juárez,Donato Guerra 1,19.4335301,-99.1507827,https://departamento.mercadolibre.com.mx/MLM-5100303860-departamento-en-renta-en-juarez-cuauhtemoc-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=30&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Carr. San Mateo Sta. Rosa 99, Contadero, Ciudad De México, Santa Fe, Alvaro Obregón, Distrito Federal",40500.0,2,2,1,120.0,30.0,Contadero,Carr. San Mateo Sta. Rosa 99,19.3465983,-99.2993588,https://departamento.mercadolibre.com.mx/MLM-5099012586-departamento-de-lujo-en-renta-en-origina-santa-fe-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=31&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Anáhuac I Secc., Mexico City, Anahuac, Miguel Hidalgo, Distrito Federal",22000.0,3,2,1,64.0,30.0,Mexico City,Anáhuac I Secc.,19.4326296,-99.1331785,https://departamento.mercadolibre.com.mx/MLM-2907487413-departamento-en-renta-en-colonia-anahuac-con-amenidades-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=32&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"C. Canario 1 - 300, Tolteca, Ciudad De México, Tolteca, Alvaro Obregón, Distrito Federal",15000.0,2,1,1,60.0,30.0,Tolteca,C. Canario 1 - 300,19.3921572,-99.1939061,https://departamento.mercadolibre.com.mx/MLM-5265811172-departamento-en-renta-en-col-toltecas-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=33&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Segunda Cerrada Mérida, Iztapalapa, Distrito Federal",17200.0,3,1,1,70.0,30.0,Iztapalapa,Segunda Cerrada Mérida,19.3588629,-99.0925404,https://departamento.mercadolibre.com.mx/MLM-2760889237-departamento-en-ixtlahuacan-iztapalapa-con-3-recamaras-70-m-id-167399-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=34&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Cuauhtémoc, Distrito Federal",39000.0,2,2,1,83.0,30.0,Cuauhtémoc,Cuauhtémoc,19.4326296,-99.1331785,https://departamento.mercadolibre.com.mx/MLM-2869695683-hermoso-departamento-amueblado-en-renta-col-cuauhtemoc-cdmx-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=35&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Santa Fe, Alvaro Obregón, Distrito Federal",19000.0,1,1,1,55.0,30.0,Álvaro Obregón,Santa Fe,19.3610393,-99.2612571,https://departamento.mercadolibre.com.mx/MLM-2883674503-loft-con-vista-panoramica-en-santa-fe-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=36&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"C. Francisco Pimentel 95, San Rafael, Ciudad De México, San Rafael, Cuauhtémoc, Distrito Federal",22000.0,3,1,1,90.0,30.0,San Rafael,C. Francisco Pimentel 95,19.4391379,-99.164374,https://departamento.mercadolibre.com.mx/MLM-2831634193-amplio-departamento-amueblado-colonia-san-rafael-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=37&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Roma Norte, Cuauhtémoc, Distrito Federal",38000.0,3,2,1,108.0,30.0,Cuauhtémoc,Roma Norte,19.4183227,-99.1625655,https://departamento.mercadolibre.com.mx/MLM-5171265216-se-renta-departamento-en-fuente-de-cibeles-roma-norte-cuauhtemoc--_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Prol. P.º De La Reforma, Zedec Sta Fé, Ciudad De México, Santa Fe, Alvaro Obregón, Distrito Federal",33000.0,2,2,1,84.0,30.0,Zedec Sta Fé,Prol. P.º De La Reforma,19.3772786,-99.2546859,https://departamento.mercadolibre.com.mx/MLM-2897281145-departamento-en-renta-en-high-park-reforma-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=39&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Polanco, Miguel Hidalgo, Distrito Federal",195000.0,4,4,4,450.0,30.0,Miguel Hidalgo,Polanco,19.43353,-99.190915,https://departamento.mercadolibre.com.mx/MLM-5281647828-extraordinario-ph-en-renta-o-venta-en-polanco-ciudad-de-mexico-miguel-hidalgo-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=40&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Sevilla 711, Portales Sur, Ciudad De México, Portales Sur, Benito Juárez, Distrito Federal",19500.0,2,2,1,70.0,30.0,Portales Sur,Sevilla 711,19.3622777,-99.1528997,https://departamento.mercadolibre.com.mx/MLM-2832012183-hermoso-departamento-en-renta-sevilla-portales-sur-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=41&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Boulevard Reforma, El Yaqui, Cuajimalpa De Morelos, Distrito Federal",19000.0,1,1,1,48.0,30.0,El Yaqui,Boulevard Reforma,19.3640324,-99.2773211,https://departamento.mercadolibre.com.mx/MLM-5287369306-661278-renta-departamento-en-up-santa-fe-carretera-mexico-toluca-el-yaqui-cuajimalpa-cdmx-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=42&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Calle Dr. Carmona Y Valle 25, Doctores, Ciudad De México, Doctores, Cuauhtémoc, Distrito Federal",26800.0,2,1,1,70.0,30.0,Doctores,Calle Dr. Carmona Y Valle 25,19.4212552,-99.1531395,https://departamento.mercadolibre.com.mx/MLM-5375998214-renta-departamento-colonia-doctores-cdmx-cerca-de-la-arena-mexico-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=43&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19
mercadolibre_rentas,Departamento en Renta,"Condesa, Cuauhtémoc, Distrito Federal",63000.0,2,2,2,165.0,30.0,Cuauhtémoc,Condesa,19.4148639,-99.176429,https://departamento.mercadolibre.com.mx/MLM-2850212265-departamento-amueblado-en-renta-en-el-corazon-de-la-condesa-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=44&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Av. Insurgentes Sur 454, Roma Sur, Ciudad De México, Roma Sur, Cuauhtémoc, Distrito Federal",21000.0,1,1,1,42.0,30.0,Roma Sur,Av. Insurgentes Sur 454,19.4090905,-99.1674208,https://departamento.mercadolibre.com.mx/MLM-5100349022-deparamento-en-renta-en-roma-sur-condesa-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=45&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Lago Atitlán, México Nuevo, Miguel Hidalgo, Distrito Federal",24800.0,3,2,1,130.0,30.0,México Nuevo,Lago Atitlán,19.4522944,-99.2024708,https://departamento.mercadolibre.com.mx/MLM-4782797608-departamento-en-mexico-nuevo-miguel-hidalgo-con-3-recamaras-130-m-id-166366-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=46&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Nápoles, Benito Juárez, Distrito Federal",36000.0,3,2,1,135.0,30.0,Benito Juárez,Nápoles,19.3896634,-99.1738081,https://departamento.mercadolibre.com.mx/MLM-2762988067-departamento-en-renta-en-napoles-benito-juarez-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=47&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Santa Fe La Loma, Alvaro Obregón, Distrito Federal",120000.0,3,3,3,425.0,30.0,Álvaro Obregón,Santa Fe La Loma,19.3687441,-99.250823,https://departamento.mercadolibre.com.mx/MLM-2769860277-ph-en-la-loma-sta-fe-misiones-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=48&type=item&tracking_id=5dc8cd49-5262-4bba-bfb9-733e5e9a8e19&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"17,000",17000.0,1,1,1,37.0,30.0,000,17,19.2181385,-99.0506388,https://departamento.mercadolibre.com.mx/MLM-5200281336-departamento-en-tabacalera-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=1&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Cerrada Chabacano, San Andrés Totoltepec, Tlalpan, Distrito Federal",5000.0,1,1,1,50.0,30.0,San Andrés Totoltepec,Cerrada Chabacano,19.2514512,-99.1705556,https://departamento.mercadolibre.com.mx/MLM-5344865348-departamento-en-san-andres-totoltepec-tlalpan-con-1-recamara-50-m-id-166402-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=2&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Bosques De Las Lomas, Cuajimalpa De Morelos, Distrito Federal",65000.0,2,2,2,502.0,30.0,Cuajimalpa de Morelos,Bosques De Las Lomas,19.3881071,-99.2511696,https://departamento.mercadolibre.com.mx/MLM-2817934119-departamento-en-renta-2-recamaras-lomas-de-vista-hermosa-b-de-las-lomas-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=3&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Petén 830, Sta Cruz Atoyac, Ciudad De México, Santa Cruz Atoyac, Benito Juárez, Distrito Federal",23500.0,2,2,1,90.0,30.0,Sta Cruz Atoyac,Petén 830,19.37791,-99.1549484,https://departamento.mercadolibre.com.mx/MLM-5291348350-oficina-super-ubicada-dos-niveles-ideal-para-doctores-clases-de-yoga-centro-de-capacitacion-etc-sobre-av-san-fernando-la-oficina-se-encuentra-en-tlalpan-col-barrio-de-san-fernando-o-toriell-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=4&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Lago Andromaco 9, Granada, Ciudad De México, Granada, Miguel Hidalgo, Distrito Federal",32100.0,1,1,1,30.0,30.0,Granada,Lago Andromaco 9,19.4430584,-99.1990015,https://departamento.mercadolibre.com.mx/MLM-5100534812-renta-de-departamento-en-nuevo-polanco-sin-aval-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=5&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Torres De Potrero, Alvaro Obregón, Distrito Federal",37000.0,2,2,2,210.0,30.0,Álvaro Obregón,Torres De Potrero,19.3308418,-99.2482719,https://departamento.mercadolibre.com.mx/MLM-4978217224-departamento-garden-renta-citta-san-jeronimo-torres-de-potrero-alvaro-obregon-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=6&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Roma Norte, Cuauhtémoc, Distrito Federal",22000.0,1,1,1,35.0,30.0,Cuauhtémoc,Roma Norte,19.4183227,-99.1625655,https://departamento.mercadolibre.com.mx/MLM-2932307489-departamento-amueblado-en-renta-a-unas-cuadras-de-la-fuente-de-cibeles-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=7&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Santa Cruz Atoyac, Benito Juárez, Distrito Federal",30000.0,2,2,1,70.0,30.0,Benito Juárez,Santa Cruz Atoyac,19.3698638,-99.1609858,https://departamento.mercadolibre.com.mx/MLM-2828072393-departamento-en-renta-amueblado-y-decorado-a-2-calles-de-plaza-universidad-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=8&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Felipe Carrillo Puerto, San Juanico, Miguel Hidalgo, Distrito Federal",18000.0,2,1,1,50.0,30.0,San Juanico,Felipe Carrillo Puerto,19.4519284,-99.1901766,https://departamento.mercadolibre.com.mx/MLM-4847030190-departamento-en-san-juanico-miguel-hidalgo-con-2-recamaras-50-m-id-167043-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=9&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Av. Revolución 1470, Guadalupe Inn, Ciudad De México, Guadalupe Inn, Alvaro Obregón, Distrito Federal",18000.0,1,1,1,35.0,30.0,Guadalupe Inn,Av. Revolución 1470,19.3613228,-99.1892165,https://departamento.mercadolibre.com.mx/MLM-2841887235-departamento-amueblado-en-renta-en-guadalupe-inn-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=10&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Orinoco 43, Zacahuitzco, Ciudad De México, Zacahuitzco, Benito Juárez, Distrito Federal",21500.0,2,2,1,80.0,30.0,Zacahuitzco,Orinoco 43,19.3746789,-99.139751,https://departamento.mercadolibre.com.mx/MLM-5284197208-se-renta-departamento-con-balcon-en-calle-orinoco-benito-juarez-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=11&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Av. Ingenieros Militares 100, Lomas De Sotelo, Ciudad De México, Lomas De Sotelo, Miguel Hidalgo, Distrito Federal",21200.0,1,1,1,55.0,30.0,Lomas De Sotelo,Av. Ingenieros Militares 100,19.4514541,-99.2156265,https://departamento.mercadolibre.com.mx/MLM-2870251533-departamento-1-habitacion-en-toreo-a-5-minutos-de-parque-central-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=12&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Tacuba, Miguel Hidalgo, Distrito Federal",13000.0,1,1,1,30.0,30.0,Miguel Hidalgo,Tacuba,19.4553604,-99.1907173,https://departamento.mercadolibre.com.mx/MLM-5151887766-renta-departamento-remodelado-metro-tacuba-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=13&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Condesa, Cuauhtémoc, Distrito Federal",48000.0,2,2,1,85.0,30.0,Cuauhtémoc,Condesa,19.4148639,-99.176429,https://departamento.mercadolibre.com.mx/MLM-5252724938-renta-departamento-amueblado-icon-condesa-05-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=14&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Norte 70, Salvador Díaz Mirón, Gustavo A. Madero, Distrito Federal",26000.0,2,1,1,170.0,30.0,Salvador Díaz Mirón,Norte 70,19.4891146,-99.0979311,https://departamento.mercadolibre.com.mx/MLM-4785596132-departamento-en-salvador-diaz-miron-gustavo-a-madero-con-2-recamaras-170-m-id-147348-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=15&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Anillo Perif. 428, San Pedro De Los Pinos, Ciudad De México, San Pedro De Los Pinos, Alvaro Obregón, Distrito Federal",24600.0,2,2,1,63.0,30.0,San Pedro De Los Pinos,Anillo Perif. 428,19.3944144,-99.1885194,https://departamento.mercadolibre.com.mx/MLM-5205164484-departamento-2-habitaciones-en-san-pedro-de-los-pinos-sobre-periferico-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=16&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Donato Guerra 1, Juárez, Ciudad De México, Juárez, Cuauhtémoc, Distrito Federal",19100.0,1,1,1,30.0,30.0,Juárez,Donato Guerra 1,19.4335301,-99.1507827,https://departamento.mercadolibre.com.mx/MLM-2945511473-departamento-en-renta-en-juarez-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=17&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403
mercadolibre_rentas,Departamento en Renta,"We Santa Fe Skyhomes, La Rosita, El Yaqui, Ciudad De México, El Yaqui, Cuajimalpa De Morelos, Distrito Federal",29500.0,2,2,1,96.0,30.0,La Rosita,We Santa Fe Skyhomes,19.4193389,-99.0875367,https://departamento.mercadolibre.com.mx/MLM-5241307488-renta-deparatmento-en-santa-fe-condominio-we-santa-fe-ciudad-de-mexico-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=18&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Lago Andromaco 9, Granada, Ciudad De México, Granada, Miguel Hidalgo, Distrito Federal",29000.0,1,1,1,38.0,30.0,Granada,Lago Andromaco 9,19.4430584,-99.1990015,https://departamento.mercadolibre.com.mx/MLM-2831429135-renta-de-departamento-premium-en-nuevo-polanco-sin-aval-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=19&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Lomas De Vista Hermosa, Cuajimalpa De Morelos, Distrito Federal",65000.0,2,2,2,502.0,30.0,Cuajimalpa de Morelos,Lomas De Vista Hermosa,19.3769798,-99.2751709,https://departamento.mercadolibre.com.mx/MLM-2817934229-departamento-en-renta-2-recamaras-lomas-de-vista-hermosa-b-de-las-lomas-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=20&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Xoco, Benito Juárez, Distrito Federal",30500.0,2,2,1,84.0,30.0,Benito Juárez,Xoco,19.3601941,-99.1668669,https://departamento.mercadolibre.com.mx/MLM-2883674493-renta-departamento-2-recamaras-con-balcon-en-city-towers-grand-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=21&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Av. P.º De La Reforma 390, Juárez, Ciudad De México, Juárez, Cuauhtémoc, Distrito Federal",26900.0,1,1,1,45.0,30.0,Juárez,Av. P.º De La Reforma 390,19.4252857,-99.1697608,https://departamento.mercadolibre.com.mx/MLM-5100360632-departamento-loft-en-renta-sobre-reforma-cdmx-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=22&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Av. P.º De La Reforma 390, Juárez, Ciudad De México, Juárez, Cuauhtémoc, Distrito Federal",25000.0,1,1,1,28.0,30.0,Juárez,Av. P.º De La Reforma 390,19.4252857,-99.1697608,https://departamento.mercadolibre.com.mx/MLM-2831356555-departamento-en-renta-en-reforma-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=23&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Segunda Cerrada Mérida, Iztapalapa, Distrito Federal",17200.0,3,1,1,130.0,30.0,Iztapalapa,Segunda Cerrada Mérida,19.3588629,-99.0925404,https://departamento.mercadolibre.com.mx/MLM-4941440780-departamento-en-ixtlahuacan-iztapalapa-con-3-recamaras-130-m-id-167395-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=24&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Blvd. Puerto Aéreo 80, Santa Cruz Aviación, Ciudad De México, Santa Cruz Aviación, Venustiano Carranza, Distrito Federal",14500.0,2,1,1,80.0,30.0,Santa Cruz Aviación,Blvd. Puerto Aéreo 80,19.4201724,-99.09633,https://departamento.mercadolibre.com.mx/MLM-2916934847-renta-departamento-boulevard-puerto-aereo-santa-cruz-aviacion-venustiano-carranza-cdmx-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=25&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Del Valle Norte, Benito Juárez, Distrito Federal",49000.0,2,3,2,233.0,30.0,Benito Juárez,Del Valle Norte,19.3788814,-99.1587376,https://departamento.mercadolibre.com.mx/MLM-2894622849-departamento-pent-hose-roof-integrado-del-valle-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=27&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=false
mercadolibre_rentas,Departamento en Renta,"Eje Vial Eje 1 Pte. (Avenida Cuauhtémoc) 1194, Letran Valle, Benito Juárez, 03650 Ciudad De México, CDMX, Mexico, Letran Valle, Benito Juárez, Distrito Federal",35000.0,3,2,1,102.0,30.0,Letran Valle,Eje Vial Eje 1 Pte. (Avenida Cuauhtémoc) 1194,19.3760816,-99.1550215,https://departamento.mercadolibre.com.mx/MLM-4791052622-grand-tower-del-valle-3-hab-balcon-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=28&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Loma Del Padre, Cuajimalpa De Morelos, Distrito Federal",8500.0,1,1,1,45.0,30.0,Cuajimalpa de Morelos,Loma Del Padre,19.3449279,-99.310646,https://departamento.mercadolibre.com.mx/MLM-2919503373-estudio-tipo-loft-cuajimalpa-unipersonal-no-parejas-soleado-recamara-closet-cocina-garage-bien-ubicado-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=29&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Calzada Ignacio Zaragoza, Agrícola Oriental, Iztacalco, Distrito Federal",15900.0,2,2,1,62.0,30.0,Agrícola Oriental,Calzada Ignacio Zaragoza,19.4091058,-99.0767937,https://departamento.mercadolibre.com.mx/MLM-2935087505-departamento-en-agricola-oriental-iztacalco-con-2-recamaras-62-m-id-151501-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=30&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
mercadolibre_rentas,Departamento en Renta,"Hamburgo 32, Juárez, Ciudad De México, Juárez, Cuauhtémoc, Distrito Federal",30000.0,1,1,1,61.0,30.0,Juárez,Hamburgo 32,19.4282101,-99.1597167,https://departamento.mercadolibre.com.mx/MLM-2932076293-oft-premium-con-amplia-terraza-en-renta-amueblado-y-equipado-hamburgo-32-col-juarez-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=31&type=item&tracking_id=58913978-c46d-4d0d-b1e4-6467822c5403&price_drop=not_apply
