source,title,location,renta_mensual,rooms,bathrooms,parking_spaces,area,antiguedad,alcaldia,colonia_o_municipio,latitud,longitud,url
rentola_rentas,Departamento en Renta,"Calle Esterlinas, Aquiles Serdán, 15430 Mexico City, Mexico",2500.0,1,0,0,313.0,30.0,Aquiles Serdán,Aquiles Serdán,19.4905558,-99.1952293,https://rentola.mx/listings/departamento-en-renta-calle-esterlinas-235-aquiles-serdan-venustiano-carranza-ciudad-de-mexico-15430-mex-p9cf67d
rentola_rentas,Departamento en Renta,"Calle Aristóteles, Polanco, 11550 Mexico City, CMX, Mexico",9500.0,1,0,0,226.0,30.0,Polanco,Polanco,19.43353,-99.190915,https://rentola.mx/listings/espacios-con-arte-polanco-p9a9f60
rentola_rentas,Departamento en Renta,"Party City, Calle Luis Barragán, Santa Fe, 05348 Mexico City, Mexico",6800.0,1,0,1,307.0,30.0,Santa Fe,Calle Luis Barragán,19.3620504,-99.2675488,https://rentola.mx/listings/urge-rentar-cuarto-en-av-santa-fe-pbf177f
rentola_rentas,Departamento en Renta,"Calle Río Mixcoac, Colonia La Cascada, 01490 Mexico City, Mexico",10000.0,2,0,0,159.0,30.0,Colonia La Cascada,Colonia La Cascada,19.3708083,-99.198337,https://rentola.mx/listings/departamento-col-lomas-de-plateros-p3b1233
rentola_rentas,Departamento en Renta,"Lindavista, Calle Colector 13, Colonia Churubusco Tepeyac, 07730 Mexico City, Mexico",17000.0,4,0,1,135.0,30.0,Colonia Churubusco Tepeyac,Calle Colector 13,19.4875162,-99.1330838,https://rentola.mx/listings/linares-659-casa-c-col-lindavista-p17bd69
rentola_rentas,Departamento en Renta,"Vecchio Forno, Calle Veracruz 38, Condesa, 06700 Mexico City, CMX, Mexico",4200.0,1,0,1,50.0,30.0,Condesa,Calle Veracruz 38,19.4186475,-99.1751724,https://rentola.mx/listings/departamentos-de-lujo-amueblados-en-calle-veracruz-edificio-art-deco-p3482b3
rentola_rentas,Departamento en Renta,"Calle Santa Úrsula 81, Colonia Santa Úrsula Xitla, 14420 Mexico City, CMX, Mexico",4400.0,1,0,0,293.0,30.0,No Identificada,Colonia Santa Úrsula Xitla,19.2818599,-99.1781109,https://rentola.mx/listings/departamento-col-santa-ursula-xitla-p947f1e
rentola_rentas,Departamento en Renta,"Poniente 112, Barrio de Coltongo, 02330 Mexico City, Mexico",3300.0,1,0,0,550.0,30.0,Barrio De Coltongo,Barrio de Coltongo,19.4879827,-99.1520198,https://rentola.mx/listings/en-renta-cuarto-con-estancia-y-bano-privado-p704920
rentola_rentas,Departamento en Renta,"Calle Norte 64 A, Colonia Belisario Domínguez Sección XVI, 07880 Mexico City, CMX, Mexico",5600.0,1,0,0,160.0,30.0,No Identificada,Colonia Belisario Domínguez Sección XVI,19.4585639,-99.1120889,https://rentola.mx/listings/norte-64a-no-3655-depto-3-rio-blanco-p249f6c
rentola_rentas,Departamento en Renta,"Grupo Bavaria, Calle Lago Zurich, Miguel Hidalgo, 11529 Mexico City, Mexico",3500.0,1,0,0,58.0,30.0,Miguel Hidalgo,Calle Lago Zurich,19.4469331,-99.2023706,https://rentola.mx/listings/hermoso-departamento-en-venta-polanco-p7092f4
