titulo,precio,ubicacion,recamaras,banos,m2,url,datos_brutos
,"MXN3,800,000",,,,,https://departamento.mercadolibre.com.mx/MLM-5390330888-hermoso-departamento-en-venta-en-sara-towers-de-3-recamaras-y-2-banos-comodo-y-bien-iluminado-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=1&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42,"PUBLICADO ESTA SEMANA | Departamento en venta | Hermoso Departamento En Venta En Sara Towers De 3 Recámaras Y 2 Baños, Cómodo Y Bien Iluminado. | MXN | 3,800,000 | 3 recámaras | 2 baños | 75 m² construidos | Sara 4449, Guadalupe Tepeyac, Ciudad De México, Guadalupe Tepeyac, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN4,500,000",,,,,https://casa.mercadolibre.com.mx/MLM-4833606036-casa-con-potencial-residencial-y-comercial-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=2&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Casa en venta | Casa Con Potencial Residencial Y Comercial | MXN | 4,500,000 | 3 recámaras | 3 baños | 440 m² construidos | San Felipe De Jesús, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN9,300,000",,,,,https://casa.mercadolibre.com.mx/MLM-4965643814-casa-en-venta-en-lindavista-norte-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=3&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Casa en venta | Casa En Venta En Lindavista Norte | pulppo | MXN | 9,300,000 | 8 recámaras | 5 baños | 255 m² construidos | Chiclayo, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN13,650,000",,,,,https://casa.mercadolibre.com.mx/MLM-2817912093-residencia-en-venta-remodelada-y-lista-para-habitar-lindavista-norte-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=4&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Casa en venta | Residencia En Venta  Remodelada Y Lista Para Habitar Lindavista Norte | MXN | 13,650,000 | 4 recámaras | 5 baños | 300 m² construidos | Sin Calle, Lindavista Norte, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN5,850,000",,,,,https://casa.mercadolibre.com.mx/MLM-2792149385-casa-en-venta-en-industrial-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=5&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Casa en venta | Casa En Venta En Industrial | pulppo | MXN | 5,850,000 | 6 recámaras | 4 baños | 293 m² construidos | Avenida Cruz Azul 100, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN2,643,334",,,,,https://departamento.mercadolibre.com.mx/MLM-4995492040-departamento-en-venta-en-santa-isabel-tola-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=6&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Departamento En Venta En Santa Isabel Tola | pulppo | MXN | 2,643,334 | 2 recámaras | 1 baño | 68 m² construidos | Av. Acueducto De Guadalupe 511, Santa Isabel Tola, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN6,800,000",,,,,https://casa.mercadolibre.com.mx/MLM-5225283468-casa-en-venta-en-vallejo-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=7&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Casa en venta | Casa En Venta En Vallejo | pulppo | MXN | 6,800,000 | 8 recámaras | 7 baños | 360 m² construidos | Calle Wagner 300, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN7,995,000",,,,,https://departamento.mercadolibre.com.mx/MLM-4995470604-departamento-en-venta-en-lindavista-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=8&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=false,"Departamento en venta | Departamento En Venta En Lindavista | pulppo | MXN | 7,995,000 | 3 recámaras | 3 baños | 127 m² construidos | Pernambuco 800, Gustavo A. Madero, Distrito Federal | Tour virtual | Destacado"
,"MXN19,000,000",,,,,https://casa.mercadolibre.com.mx/MLM-2902831841-casa-en-venta-en-lindavista-norte-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=9&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Casa en venta | Casa En Venta En Lindavista Norte | pulppo | MXN | 19,000,000 | 3 recámaras | 3 baños | 275 m² construidos | Pujato No. 8, Lindavista Norte, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN2,189,000",,,,,https://departamento.mercadolibre.com.mx/MLM-2798063013-excelentes-departamentos-nuevos-av-acueducto-preventa-2-y-3-recamaras-balcon-muy-buena-ubicacion-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=10&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Excelentes Departamentos Nuevos, Av Acueducto, Preventa, 2 Y 3 Recamaras, Balcón, Muy Buena Ubicación | MXN | 2,189,000 | 2 recámaras | 1 baño | 50 m² construidos | Av. Acueducto 835, Candelaria Ticoman, Ciudad De México, Barrio Candelaria Ticomán, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN15,000,000",,,,,https://casa.mercadolibre.com.mx/MLM-2776038787-casa-en-venta-en-torres-lindavista-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=11&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Casa en venta | Casa En Venta En Torres Lindavista | MXN | 15,000,000 | 5 recámaras | 5 baños | 500 m² construidos | Torres Lindavista, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN3,150,000",,,,,https://departamento.mercadolibre.com.mx/MLM-2831523237-sara-towers-guadalupe-tepeyac-departamento-3-recamaras-bastante-luminoso-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=12&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Sara Towers, Guadalupe Tepeyac, Departamento  3 Recámaras. Bastante Luminoso | MXN | 3,150,000 | 2 recámaras | 1 baño | 64 m² construidos | Guadalupe Tepeyac, Mexico City, Guadalupe Tepeyac, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN2,799,000",,,,,https://departamento.mercadolibre.com.mx/MLM-4761769620-departamento-en-venta-en-tablas-de-san-agustin-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=13&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Departamento En Venta En Tablas De San Agustín | pulppo | MXN | 2,799,000 | 2 recámaras | 2 baños | 66 m² construidos | Eje 1 Oriente Ferrocarril Hidalgo 1337,Colonia Tablas De San Agustín, Alcaldía Gustavo A. Madero, C.P. 7800, Ciudad De México, Gustavo A. Madero, Distrito Federal | Tour virtual | Destacado"
,"MXN2,755,817",,,,,https://departamento.mercadolibre.com.mx/MLM-2784668511-departamento-en-venta-en-santa-isabel-tola-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=14&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Departamento En Venta En Santa Isabel Tola | pulppo | MXN | 2,755,817 | 2 recámaras | 1 baño | 70 m² construidos | Av. Acueducto De Guadalupe 511, Santa Isabel Tola, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN2,432,700",,,,,https://departamento.mercadolibre.com.mx/MLM-4971136862-departamento-en-venta-san-juan-de-aragon-cdmx-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=15&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Departamento En Venta  San Juan De Aragón, Cdmx | MXN | 2,432,700 | 3 recámaras | 1 baño | 77 m² construidos | Calz. San Juan De Aragón 533, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN6,900,000",,,,,https://casa.mercadolibre.com.mx/MLM-3876924578-amplia-casa-en-zona-escolar-oriente-gustavo-a-madero-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=16&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Casa en venta | Amplia Casa En Zona Escolar Oriente, Gustavo A. Madero | MXN | 6,900,000 | 5 recámaras | 2 baños | 450 m² construidos | Adolfo Ruiz Cortínez Lt 14 Mz 104, Zona Escolar Oriente, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN3,070,028",,,,,https://departamento.mercadolibre.com.mx/MLM-4995472436-departamento-en-venta-en-santa-isabel-tola-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=17&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Departamento En Venta En Santa Isabel Tola | pulppo | MXN | 3,070,028 | 2 recámaras | 1 baño | 76 m² construidos | Av. Acueducto De Guadalupe 511, Santa Isabel Tola, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN2,650,000",,,,,https://departamento.mercadolibre.com.mx/MLM-2847955771-bonito-departamento-excelente-ubicacion-en-frente-de-la-central-camionera-del-norte-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=18&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Bonito Departamento Excelente Ubicacion En Frente De La Central Camionera Del Norte | MXN | 2,650,000 | 2 recámaras | 2 baños | 60 m² construidos | Pte 116 16, Panamericana, Gustavo A. Madero, 07770 Ciudad De México, CDMX, Mexico, Magdalena De Las Salinas, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN3,153,688",,,,,https://departamento.mercadolibre.com.mx/MLM-4995492710-departamento-en-venta-en-santa-isabel-tola-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=19&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Departamento En Venta En Santa Isabel Tola | pulppo | MXN | 3,153,688 | 2 recámaras | 1 baño | 77 m² construidos | Av. Acueducto De Guadalupe 511, Santa Isabel Tola, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN3,072,688",,,,,https://departamento.mercadolibre.com.mx/MLM-4995505478-departamento-en-venta-en-santa-isabel-tola-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=20&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Departamento En Venta En Santa Isabel Tola | pulppo | MXN | 3,072,688 | 2 recámaras | 1 baño | 76 m² construidos | Av. Acueducto De Guadalupe 511, Santa Isabel Tola, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN1,920,000",,,,,https://departamento.mercadolibre.com.mx/MLM-3829176052-departamentos-en-venta-en-aragon-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=21&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Departamentos En Venta En Aragón | MXN | 1,920,000 | 1 recámara | 1 baño | 40 m² construidos | San Juan De Aragón I Sección, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN3,620,000",,,,,https://departamento.mercadolibre.com.mx/MLM-2737583677-departamento-en-venta-en-lindavista-gustavo-a-madero-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=22&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Departamento En Venta En Lindavista, Gustavo A. Madero | MXN | 3,620,000 | 2 recámaras | 2 baños | 63 m² construidos | Insurgentes Nte., Ciudad De México, Colonia Lindavista Norte, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN78,000,000",,,,,https://inmueble.mercadolibre.com.mx/MLM-2576516229-bodega-en-venta-en-alcaldia-gustavo-a-madero-acueducto-de-guadalupe-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=23&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Bodega en venta | Bodega En Venta En Alcaldía Gustavo A Madero, Acueducto De Guadalupe | MXN | 78,000,000 | 4 baños | 2,300 m² construidos | De Los Rompeolas, Acueducto De Guadalupe, Ciudad De México, Acueducto De Guadalupe, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN105,000",,,,,https://inmueble.mercadolibre.com.mx/MLM-2814397363-oficina-en-renta-en-nueva-industrial-vallejo-gustavo-a-madero-cdmx-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=24&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Oficina en venta | Oficina En Renta En Nueva Industrial Vallejo, Gustavo A. Madero, Cdmx | MXN | 105,000 | 375 m² construidos | Nueva Industrial Vallejo, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN14,500,000",,,,,https://inmueble.mercadolibre.com.mx/MLM-4717199702-tepeyac-insurgentes-calle-union-venta-de-edificio-con-4-departamentos-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=25&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Edificio en venta | Tepeyac Insurgentes, Calle Unión, Venta De Edificio Con 4 Departamentos | MXN | 14,500,000 | 8 baños | 411 m² construidos | Unión 266, Tepeyac Insurgentes, Ciudad De México, CDMX, México, Tepeyac Insurgentes, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN3,650,000",,,,,https://departamento.mercadolibre.com.mx/MLM-2878058587-departamento-en-venta-con-excelente-iluminacion-natural-en-residencial-zacatenco-a-unos-pasos-de-plaza-vista-norte-y-con-facil-acceso-a-restaurantes-gimnasio-tiendas-y-supermercado-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=26&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Departamento En Venta Con Excelente Iluminación Natural En Residencial Zacatenco, A Unos Pasos De Plaza Vista Norte Y Con Fácil Acceso A Restaurantes, Gimnasio, Tiendas Y Supermercado. | MXN | 3,650,000 | 3 recámaras | 2 baños | 75 m² construidos | Av. Acueducto, Residencial Zacatenco, Ciudad De México, Residencial Zacatenco, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN5,200,000",,,,,https://casa.mercadolibre.com.mx/MLM-2881215145-venta-casa-en-campestre-aragon-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=27&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Casa en venta | Venta Casa En Campestre Aragón | MXN | 5,200,000 | 6 recámaras | 3 baños | 260 m² construidos | Campestre Aragón, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN17,000,000",,,,,https://inmueble.mercadolibre.com.mx/MLM-2881215021-venta-edificio-en-guadalupe-tepeyac-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=28&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Edificio en venta | Venta Edificio En Guadalupe Tepeyac | MXN | 17,000,000 | 768 m² construidos | Guadalupe Tepeyac, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN16,000,000",,,,,https://inmueble.mercadolibre.com.mx/MLM-2881176493-venta-salon-de-eventos-en-el-corazon-de-la-guadalupe-tepeyac-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=29&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Edificio en venta | Venta Salón De Eventos En El Corazón De La Guadalupe Tepeyac | MXN | 16,000,000 | 369 m² construidos | Guadalupe Tepeyac, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN8,850,000",,,,,https://terreno.mercadolibre.com.mx/MLM-5402162276-terreno-venta-en-guadalupe-insurgentes-cdmx-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=30&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42,"PUBLICADO ESTA SEMANA | Terreno en venta | Terreno Venta En Guadalupe Insurgentes, Cdmx | MXN | 8,850,000 | 346 m² de terreno | Guadalupe Insurgentes, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN10,900,000",,,,,https://inmueble.mercadolibre.com.mx/MLM-5406939338-excelente-edificio-en-venta-col-gertrudis-sanchez-gustavo-a-madero-cdmx-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&search_layout=grid&position=31&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42,"PUBLICADO ESTA SEMANA | Edificio en venta | Excelente Edificio En Venta Col. Gertrudis Sanchez, Gustavo A. Madero, Cdmx | MXN | 10,900,000 | 450 m² construidos | Gertrudis Sánchez 1a Sección, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN3,500,000",,,,,https://casa.mercadolibre.com.mx/MLM-2607898521-casa-en-venta-en-vallejo-gustavo-a-madero-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=32&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Casa en venta | Casa En Venta En Vallejo Gustavo A Madero | MXN | 3,500,000 | 2 recámaras | 2 baños | 81 m² construidos | C. Tetrazzini 292, Vallejo, Ciudad De México, Vallejo, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN1,302,875",,,,,https://departamento.mercadolibre.com.mx/MLM-2590771479-departamentos-en-preventa-cerca-de-la-raza-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=33&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Departamentos En Preventa Cerca De La Raza | MXN | 1,302,875 | 3 recámaras | 1 baño | 62 m² construidos | Borodin 3, Vallejo, Ciudad De México, Vallejo, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN6,200,000",,,,,https://casa.mercadolibre.com.mx/MLM-4458820946-casa-grande-y-bonita-a-unos-minutos-del-ipn-zacatenco-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=34&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Casa en venta | Casa Grande Y Bonita A Unos Minutos Del Ipn Zacatenco | MXN | 6,200,000 | 3 recámaras | 3 baños | 245 m² construidos | De La Arena 34, Acueducto De Guadalupe, Gustavo A. Madero, 07270 Ciudad De México, CDMX, Mexico, Residencial Acueducto De Guadalupe, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN1,198,750",,,,,https://departamento.mercadolibre.com.mx/MLM-2590807827-departamento-en-preventa-en-gam-con-recursos-propios-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=35&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Departamento En Preventa En Gam Con Recursos Propios | MXN | 1,198,750 | 2 recámaras | 1 baño | 54 m² construidos | Borodin 3, Vallejo, Ciudad De México, Vallejo, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN4,250,000",,,,,https://casa.mercadolibre.com.mx/MLM-4754184100-casa-para-remodelar-en-vallejo-gam-ideal-para-inversion-o-familia-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=36&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Casa en venta | Casa Para Remodelar En Vallejo Gam, Ideal Para Inversión O Familia | MXN | 4,250,000 | 4 recámaras | 4 baños | 178 m² construidos | Vallejo, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN8,250,000",,,,,https://casa.mercadolibre.com.mx/MLM-4507909748-venta-casa-3-ambientes-guadalupe-insurgentes-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=37&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Casa en venta | Venta Casa 3 Ambientes Guadalupe Insurgentes | IAD México | MXN | 8,250,000 | 3 recámaras | 2 baños | 281 m² construidos | SOTERO PRIETO, 58, Guadalupe Insurgentes, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN19,900,000",,,,,https://casa.mercadolibre.com.mx/MLM-2837308743-se-vende-residencia-en-colonia-lindavista-cdmx-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Casa en venta | Se Vende Residencia En Colonia Lindavista, Cdmx. | Access Real Estate | MXN | 19,900,000 | 4 recámaras | 3 baños | 585 m² construidos | Lindavista Sur, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN3,750,000",,,,,https://departamento.mercadolibre.com.mx/MLM-5400952432-pent-house-en-exclusivo-desarrollo-solo-6-departementos-listo-para-entrega-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=false&be_origin=backend&search_layout=grid&position=39&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42,"PUBLICADO ESTA SEMANA | Departamento en venta | Pent-house En Exclusivo Desarrollo, Solo 6 Departementos, Listo Para Entrega. | MXN | 3,750,000 | 2 recámaras | 2 baños | 118 m² construidos | Saul 56, Guadalupe Tepeyac, Ciudad De México, CDMX, México, Guadalupe Tepeyac, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN17,999,997",,,,,https://casa.mercadolibre.com.mx/MLM-2718542243-gran-inversion-casa-de-504-m2-de-construccion-con-plusvalia-garantizada-en-gustavo-a-madero-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=40&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Casa en venta | Gran Inversión!!!! Casa De 504 M2 De Construcción Con Plusvalía Garantizada En Gustavo A. Madero | MXN | 17,999,997 | 8 recámaras | 9 baños | 504 m² construidos | Martha 64, Guadalupe Tepeyac, Gustavo A. Madero, 07840 Ciudad De México, CDMX, Mexico, Guadalupe Tepeyac, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN6,199,994",,,,,https://casa.mercadolibre.com.mx/MLM-2722438487-tu-hogar-ideal-en-acueducto-de-guadalupe-ubicacion-premium-zona-escolar-y-centros-comerciales-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=41&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Casa en venta | Tu Hogar Ideal En Acueducto De Guadalupe: Ubicación Premium, Zona Escolar Y Centros Comerciales | MXN | 6,199,994 | 3 recámaras | 3 baños | 245 m² construidos | De La Arena 34, Acueducto De Guadalupe, Gustavo A. Madero, 07270 Ciudad De México, CDMX, Mexico, Residencial Acueducto De Guadalupe, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN1,992,500",,,,,https://departamento.mercadolibre.com.mx/MLM-5091433572-venta-departamento-luis-de-la-rosa-constitucion-de-la-republica-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=42&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Venta Departamento Luis De La Rosa, Constitución De La República | MXN | 1,992,500 | 2 recámaras | 1 baño | 51 m² construidos | Constitución De La República, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN4,350,000",,,,,https://casa.mercadolibre.com.mx/MLM-2843257117-venta-casa-4-ambientes-salvador-diaz-miron-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=43&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=false,"Casa en venta | Venta Casa 4 Ambientes Salvador Díaz Mirón | IAD México | MXN | 4,350,000 | 4 recámaras | 3 baños | 226 m² construidos | Norte 74, 8041, Salvador Díaz Mirón, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN2,400,000",,,,,https://departamento.mercadolibre.com.mx/MLM-5368473650-departamento-en-venta-en-av-congreso-de-la-union-con-balcon-y-un-cajon-fijo-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=44&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Departamento En Venta En Av. Congreso De La Unión Con Balcón Y Un Cajón Fijo | MXN | 2,400,000 | 2 recámaras | 2 baños | 63 m² construidos | 7 De Noviembre, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN2,599,590",,,,,https://departamento.mercadolibre.com.mx/MLM-5080691562-venta-departamentos-guadalupe-tepeyac-gam-cdmx-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=45&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Venta Departamentos, Guadalupe Tepeyac, Gam, Cdmx | MXN | 2,599,590 | 2 recámaras | 2 baños | 40 m² construidos | Sara, Guadalupe Tepeyac, Ciudad De México, Guadalupe Tepeyac, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN1,800,000",,,,,https://departamento.mercadolibre.com.mx/MLM-2737846821-depto-en-colguadalupe-proletaria-gam-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=46&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Departamento en venta | Depto En Col.guadalupe Proletaria, Gam | MXN | 1,800,000 | 3 recámaras | 1 baño | 65 m² construidos | Guadalupe Proletaria, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN18,000,000",,,,,https://casa.mercadolibre.com.mx/MLM-2600972989-espectacular-casa-en-la-colonia-guadalupe-tepeyac-con-potencial-de-inversion-con-una-excelente-ubicacion-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=47&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Casa en venta | Espectacular Casa En La Colonia Guadalupe Tepeyac Con Potencial De Inversión Con Una Excelente Ubicación | MXN | 18,000,000 | 8 recámaras | 9 baños | 504 m² construidos | Martha 64, Guadalupe Tepeyac, Gustavo A. Madero, 07840 Ciudad De México, CDMX, Mexico, Guadalupe Tepeyac, Gustavo A. Madero, Distrito Federal | Destacado"
,"MXN5,000,000",,,,,https://casa.mercadolibre.com.mx/MLM-2722221837-gran-oportunidad-casa-en-aragon-duplex-con-uso-de-suelo-mixto-ideal-para-residencia-o-comercio-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=48&type=item&tracking_id=b069d6e6-29f1-4fac-93e7-6b12c2f5dc42&price_drop=not_apply,"Casa en venta | Gran Oportunidad! Casa En Aragón Duplex Con Uso De Suelo Mixto. Ideal Para Residencia O Comercio | MXN | 5,000,000 | 5 recámaras | 3 baños | 284 m² construidos | Nte. 70 6068, Aragón Inguarán, Ciudad De México, Aragón Inguaran, Gustavo A. Madero, Distrito Federal | Destacado"
