titulo,precio,ubicacion,recamaras,banos,m2,url,datos_brutos
,"MXN34,000",,,,,https://departamento.mercadolibre.com.mx/MLM-4965386722-departamento-amueblado-en-renta-en-plaza-carso-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=10&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento Amueblado En Renta En Plaza Carso | MXN | 34,000 | 1 recámara | 1 baño | 70 m² construidos | Ampliación Granada, Miguel Hidalgo, Distrito Federal"
,"MXN22,000",,,,,https://departamento.mercadolibre.com.mx/MLM-2924605289-departamento-en-renta-en-del-valle-centro-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=11&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento En Renta En Del Valle Centro | pulppo | MXN | 22,000 | 2 recámaras | 1 baño | 65 m² construidos | Av Porfirio Díaz, Del Valle Centro, Benito Juárez, Distrito Federal"
,"MXN95,000",,,,,https://departamento.mercadolibre.com.mx/MLM-5281647980-departamento-amueblado-en-renta-en-palma-park-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=12&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento Amueblado En Renta En Palma Park | MXN | 95,000 | 2 recámaras | 2 baños | 265 m² construidos | Lomas De Chapultepec, Miguel Hidalgo, Distrito Federal"
,"MXN40,500",,,,,https://departamento.mercadolibre.com.mx/MLM-5257031480-renta-de-departamento-en-torres-lindavista-gustavo-a-madero-da574-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=13&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Renta De Departamento En Torres Lindavista, Gustavo A Madero  Da574 | MXN | 40,500 | 3 recámaras | 3 baños | 180 m² construidos | Torres Lindavista, Gustavo A. Madero, Distrito Federal"
,"MXN19,000",,,,,https://departamento.mercadolibre.com.mx/MLM-5298395466-espectacular-departamento-con-gran-terraza-privada-a-5-min-de-santa-fe-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=14&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Espectacular Departamento Con Gran Terraza Privada A 5 Min De Santa Fe | MXN | 19,000 | 2 recámaras | 2 baños | 65 m² construidos | Lomas De Memetla, Cuajimalpa De Morelos, Distrito Federal"
,"MXN70,000",,,,,https://departamento.mercadolibre.com.mx/MLM-2790004075-departamento-en-xoco-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=15&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento En Xoco | MXN | 70,000 | 3 recámaras | 4 baños | 367 m² de terreno | Calle Mayorazgo De Luyando, Xoco, Benito Juárez, Distrito Federal"
,"MXN19,500",,,,,https://departamento.mercadolibre.com.mx/MLM-5304545576-departamento-en-renta-colonia-paseos-de-churubusco-rg5-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=16&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Departamento En Renta Colonia Paseos De Churubusco Rg5 | MXN | 19,500 | 2 recámaras | 3 baños | 150 m² construidos | Paseos De Churubusco, Iztapalapa, Distrito Federal"
,"MXN85,000",,,,,https://departamento.mercadolibre.com.mx/MLM-5132966870-baja-de-precio-departamento-amueblado-en-renta-dos-niveles-en-campos-eliseos-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=17&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Baja De Precio! Departamento Amueblado En Renta, Dos Niveles En Campos Elíseos. | MXN | 85,000 | 2 recámaras | 2 baños | 155 m² construidos | Polanco, Miguel Hidalgo, Distrito Federal"
,"MXN33,000",,,,,https://departamento.mercadolibre.com.mx/MLM-5298394756-destrena-extraordinario-departamento-en-renta-en-santa-fe-the-point-mexico-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=18&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Destrena Extraordinario Departamento En Renta En Santa Fe, The Point México | MXN | 33,000 | 2 recámaras | 2 baños | 110 m² de terreno | Prolongación Paseo De La Reforma 417, Santa Fe, Álvaro Obregón, Cdmx, Santa Fe, Alvaro Obregón, Distrito Federal"
,"MXN68,000",,,,,https://departamento.mercadolibre.com.mx/MLM-5223450044-se-renta-de-departamento-mitikah-en-col-xoco-alcaldia-benito-juarez-is3-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=19&type=item&tracking_id=f0ea8f71-6e24-4bc7-8d5d-3b2cbe752dde&price_drop=not_apply,"Departamento en renta | Se Renta De Departamento Mitikah En Col Xoco Alcaldia Benito Juarez Is3 | MXN | 68,000 | 3 recámaras | 4 baños | 205 m² construidos | Xoco, Benito Juárez, Distrito Federal"
