latitud,longitud,alcaldia,price,price_m2_raw,area,rooms,bathrooms,is_luxury,tipologia,cuadrante_soc,gentrification_index,marginalidad_score,seg_transit,accesibilidad_transit
19.43353,-99.190915,Polanco,120000.0,240.0,500.0,5,4.0,0,Amplio_Familiar,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,444.2627964713553
19.3419761,-99.2797931,Cuajimalpa de Morelos,40000.0,275.86206896551727,145.0,2,2.0,0,Amplio_Ejecutivo,AltaMarg_BajaGentrif,0.49427437331671703,4.0,Baja_Accesibilidad,9582.832687803086
19.3498606,-99.1619751,Coyoacán,20000.0,235.2941176470588,85.0,2,2.0,0,Familiar_Chico,BajaMarg_BajaGentrif,0.750956198657275,1.0,Media_Accesibilidad,1603.229439145255
19.3905208,-99.1579016,Benito Juárez,25000.0,277.77777777777777,90.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.933319961735651,3.0,Alta_Accesibilidad,537.3083925162549
19.3060161,-99.1757027,Pedregal De Carrasco,32000.0,355.55555555555554,90.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,1444.6141831975046
19.389181,-99.2507567,Bosques De Las Lomas,56000.0,294.7368421052632,190.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,6078.240846573618
19.43353,-99.190915,Polanco,85000.0,459.4594594594595,185.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,444.2627964713553
19.4284817,-99.2011758,Polanco,75000.0,284.09090909090907,264.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,996.5206237540639
19.4332704,-99.1476839,Cuauhtémoc,70000.0,500.0,140.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,135.35499198714845
19.4071965,-99.2309733,Lomas De Chapultepec,200000.0,255.4278416347382,783.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,4004.511093123121
19.3947535,-99.1429502,Benito Juárez,21000.0,300.0,70.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.933319961735651,2.0,Alta_Accesibilidad,337.8551485126342
19.3649514,-99.259834,Santa Fe,45000.0,272.72727272727275,165.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,7494.782488978552
19.3621864,-99.2659861,Cuajimalpa de Morelos,55000.0,314.2857142857143,175.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_BajaGentrif,0.49427437331671703,1.0,Baja_Accesibilidad,8143.786475796129
19.4267785,-99.2208072,Lomas De Chapultepec,75000.0,398.93617021276594,188.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,3004.7828503683418
19.4305785,-99.1951637,Polanco,195000.0,493.67088607594934,395.0,4,3.0,0,Amplio_Familiar,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,709.736005168958
19.3610393,-99.2612571,Cuajimalpa de Morelos,28000.0,383.56164383561645,73.0,2,1.0,0,Familiar_Chico,BajaMarg_BajaGentrif,0.49427437331671703,1.0,Baja_Accesibilidad,7697.6116628461195
19.350357,-99.3006724,Cuajimalpa de Morelos,20000.0,327.8688524590164,61.0,1,1.0,0,Familiar_Chico,AltaMarg_BajaGentrif,0.49427437331671703,3.0,Baja_Accesibilidad,11717.97424848255
19.4024446,-99.1051396,Iztacalco,15500.0,246.03174603174602,63.0,2,2.0,0,Familiar_Chico,AltaMarg_BajaGentrif,0.7626118203348291,3.0,Alta_Accesibilidad,618.209313847306
19.4284817,-99.2011758,Polanco,70000.0,264.1509433962264,265.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,996.5206237540639
19.3915073,-99.1855297,Benito Juárez,23800.0,326.027397260274,73.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.933319961735651,2.0,Media_Accesibilidad,690.3628252658054
19.3311474,-99.272414,San Álvaro,16000.0,333.3333333333333,48.0,2,1.0,0,Studio/Micro,AltaMarg_AltaGentrif,0.830531038273375,4.0,Baja_Accesibilidad,9016.78204947843
19.3906515,-99.1952423,Álvaro Obregón,55000.0,239.1304347826087,230.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_BajaGentrif,0.0,1.0,Media_Accesibilidad,1310.5121766298066
19.3572429,-99.2996246,Cuajimalpa de Morelos,80000.0,222.22222222222223,360.0,2,3.0,0,Amplio_Ejecutivo,AltaMarg_BajaGentrif,0.49427437331671703,3.0,Baja_Accesibilidad,11517.47570534808
19.442902,-99.2014215,Miguel Hidalgo,45000.0,500.0,90.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,1432.692904874115
19.4372468,-99.2117364,Polanco,95000.0,475.0,200.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,2222.787312136923
19.3687441,-99.250823,Álvaro Obregón,140000.0,297.8723404255319,470.0,4,4.0,0,Amplio_Familiar,BajaMarg_BajaGentrif,0.0,1.0,Baja_Accesibilidad,6556.084866145813
19.43353,-99.190915,Polanco,105000.0,500.0,210.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,444.2627964713553
19.4712284,-99.1239455,Industrial,11500.0,164.28571428571428,70.0,2,1.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,2.0,Alta_Accesibilidad,553.0348933183697
19.4499662,-99.2005581,Miguel Hidalgo,28000.0,215.3846153846154,130.0,4,3.0,0,Amplio_Familiar,AltaMarg_AltaGentrif,0.8585849060226639,3.0,Baja_Accesibilidad,1645.816061408133
19.4282341,-99.190643,Polanco,65000.0,411.39240506329116,158.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,497.88587099475666
19.4342353,-99.1964105,Polanco,110000.0,312.5,352.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,831.3932168439487
19.3376661,-99.2539602,Villa Verdún,17500.0,318.1818181818182,55.0,1,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,6993.608169540083
19.3374093,-99.2196568,Álvaro Obregón,36000.0,295.08196721311475,122.0,3,2.0,0,Amplio_Ejecutivo,AltaMarg_BajaGentrif,0.0,2.0,Baja_Accesibilidad,3631.1624220632243
19.3905208,-99.1579016,Benito Juárez,30000.0,333.3333333333333,90.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.933319961735651,3.0,Alta_Accesibilidad,537.3083925162549
19.4093714,-99.1712126,Cuauhtémoc,49500.0,260.5263157894737,190.0,4,4.0,0,Amplio_Familiar,AltaMarg_AltaGentrif,0.830531038273375,2.0,Alta_Accesibilidad,514.202520508241
19.3899314,-99.1800698,Nápoles,35000.0,318.1818181818182,110.0,3,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,2.0,Media_Accesibilidad,852.0973957771741
19.3827017,-99.208678,000,35000.0,437.5,80.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,4.0,Baja_Accesibilidad,2359.334119987793
19.4454382,-99.1458553,Guerrero,17800.0,356.0,50.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,4.0,Alta_Accesibilidad,181.96216994513492
19.4285955,-99.1877553,Polanco,45000.0,375.0,120.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,582.8671886261191
19.3631581,-99.2779741,El Yaqui,33000.0,383.72093023255815,86.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,9292.950761354577
19.4005527,-99.2453489,Bosque De Las Lomas,130000.0,191.1764705882353,680.0,4,4.0,0,Amplio_Familiar,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,5374.835808851259
19.3610393,-99.2612571,Santa Fe,35000.0,205.88235294117646,170.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,7697.6116628461195
19.442902,-99.2014215,Miguel Hidalgo,60000.0,428.57142857142856,140.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,1432.692904874115
19.442902,-99.2014215,Miguel Hidalgo,29900.0,383.3333333333333,78.0,1,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,1432.692904874115
19.3200217,-99.242796,San Jerónimo Lídice,25000.0,166.66666666666666,150.0,3,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,4.0,Baja_Accesibilidad,6434.342935514655
19.4285955,-99.1877553,Colonia Polanco,45000.0,375.0,120.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,582.8671886261191
19.3905208,-99.1579016,Benito Juárez,24000.0,266.6666666666667,90.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.933319961735651,3.0,Alta_Accesibilidad,537.3083925162549
19.3905208,-99.1579016,Benito Juárez,30000.0,214.28571428571428,140.0,2,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.933319961735651,3.0,Alta_Accesibilidad,537.3083925162549
19.437388,-99.145975,Cuauhtémoc,8900.0,47.08994708994709,189.0,2,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,57.4362089336416
19.4462672,-99.1526509,Cuauhtémoc,19500.0,390.0,50.0,2,1.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,267.95512539364694
19.43353,-99.190915,Miguel Hidalgo,80000.0,320.0,250.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Alta_Accesibilidad,444.2627964713553
19.3947535,-99.1429502,Benito Juárez,17000.0,265.625,64.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.933319961735651,2.0,Alta_Accesibilidad,337.8551485126342
19.3916594,-99.1772574,Nápoles,17000.0,261.53846153846155,65.0,2,1.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,2.0,Media_Accesibilidad,968.9944044546576
19.4326,-99.1332,Granjas Coapa,22000.0,200.0,110.0,3,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,330.46776435848415
19.435502,-99.1779004,Verónica Anzures,33500.0,322.11538461538464,104.0,2,1.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,1177.0138821367489
19.3409646,-99.2086816,Olivar De Los Padres,25000.0,290.69767441860466,86.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,2.0,Baja_Accesibilidad,2478.446517865456
19.393107,-99.1501539,Narvarte Oriente,22500.0,346.15384615384613,65.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,2.0,Alta_Accesibilidad,519.8785234577002
19.43353,-99.190915,Miguel Hidalgo,6000.0,30.0,200.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Alta_Accesibilidad,444.2627964713553
19.4191936,-99.2243551,Lomas De Chapultepec,150000.0,468.75,320.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,3479.1432846271346
19.4514658,-99.2154879,Lomas De Sotelo,31600.0,471.64179104477614,67.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,2108.126617654958
19.4291735,-99.1704164,Cuauhtémoc,45000.0,381.35593220338984,118.0,2,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,2.0,Alta_Accesibilidad,572.5692919695771
19.3631581,-99.2779741,El Yaqui,33000.0,392.85714285714283,84.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,9292.950761354577
19.3501655,-99.3010764,Contadero,27000.0,300.0,90.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,11760.142143990128
19.393107,-99.1501539,Benito Juárez,28000.0,350.0,80.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.933319961735651,2.0,Alta_Accesibilidad,519.8785234577002
19.4343524,-99.164216,San Rafael,26000.0,490.5660377358491,53.0,1,1.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,2.0,Media_Accesibilidad,733.8088026752155
19.4327308,-99.1516294,Juárez,23900.0,508.51063829787233,47.0,1,1.0,0,Studio/Micro,AltaMarg_AltaGentrif,0.830531038273375,2.0,Alta_Accesibilidad,281.2331368362139
19.4360737,-99.1539172,Cuauhtémoc,47000.0,484.5360824742268,97.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,248.2217711481182
19.4268288,-99.1918853,Polanco,89500.0,463.73056994818654,193.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,383.1986337299902
19.4343524,-99.164216,San Rafael,37000.0,474.35897435897436,78.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,2.0,Media_Accesibilidad,733.8088026752155
19.43353,-99.190915,Miguel Hidalgo,80000.0,414.5077720207254,193.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Alta_Accesibilidad,444.2627964713553
19.3610393,-99.2612571,Álvaro Obregón,44000.0,283.8709677419355,155.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_BajaGentrif,0.0,1.0,Baja_Accesibilidad,7697.6116628461195
19.4633372,-99.1130228,000,60000.0,476.1904761904762,126.0,2,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,354.6586986543475
19.4384738,-99.1787063,Anahuac,19000.0,452.3809523809524,42.0,1,1.0,0,Studio/Micro,AltaMarg_AltaGentrif,0.830531038273375,2.0,Media_Accesibilidad,1271.4860317643368
19.4554373,-99.2040547,Argentina Antigua,28000.0,254.54545454545453,110.0,3,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,3.0,Media_Accesibilidad,1618.1638517695856
19.4259676,-99.0636789,Anahuac I Sección,32500.0,373.5632183908046,87.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,4.0,Media_Accesibilidad,1261.3520687414139
19.3867834,-99.2407804,Lomas De Santa Fe,60000.0,400.0,150.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,5113.972982935484
19.43353,-99.190915,Polanco,6000.0,28.571428571428573,210.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,444.2627964713553
19.3427716,-99.2518981,Álvaro Obregón,45000.0,321.42857142857144,140.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_BajaGentrif,0.0,1.0,Baja_Accesibilidad,6695.937737908609
19.3865976,-99.2651314,Cuajimalpa de Morelos,90000.0,262.3906705539359,343.0,3,3.0,0,Amplio_Ejecutivo,AltaMarg_BajaGentrif,0.49427437331671703,2.0,Baja_Accesibilidad,7561.408566643877
19.4359998,-99.1848108,Polanco,45000.0,375.0,120.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,763.7772503558679
19.4271205,-99.1909857,Polanco,110000.0,366.6666666666667,300.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,426.8675244840849
19.4343524,-99.164216,San Rafael,44900.0,449.0,100.0,3,2.0,0,Familiar_Grande,AltaMarg_AltaGentrif,0.830531038273375,2.0,Media_Accesibilidad,733.8088026752155
19.3610393,-99.2612571,Álvaro Obregón,30000.0,468.75,64.0,1,1.0,0,Familiar_Chico,BajaMarg_BajaGentrif,0.0,1.0,Baja_Accesibilidad,7697.6116628461195
19.3988079,-99.2298103,Miguel Hidalgo,45000.0,250.0,180.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Baja_Accesibilidad,3871.8716263199144
19.4210896,-99.2184637,Miguel Hidalgo,100000.0,312.5,320.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Baja_Accesibilidad,2855.497540188191
19.4433703,-99.2028324,Ampliación Granada,36000.0,423.52941176470586,85.0,1,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,1553.9315344938075
19.3870673,-99.2432421,Lomas De Bezares,68000.0,278.6885245901639,244.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,5357.074718956094
19.43353,-99.190915,Miguel Hidalgo,7500.0,34.09090909090909,220.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Alta_Accesibilidad,444.2627964713553
19.4808304,-99.190949,Azcapotzalco,15000.0,194.80519480519482,77.0,2,2.0,0,Familiar_Chico,AltaMarg_BajaGentrif,0.7799341145447056,3.0,Media_Accesibilidad,956.5944826542598
19.4534081,-99.1568762,Santa María La Ribera,20000.0,400.0,50.0,1,1.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,4.0,Media_Accesibilidad,1103.2101554971118
19.4378458,-99.1896438,Polanco,92000.0,306.6666666666667,300.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,792.8027809571427
19.4514658,-99.2154879,Lomas De Sotelo,21200.0,415.6862745098039,51.0,1,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,2108.126617654958
19.3921085,-99.1990176,Bosques De Santa Fe,52000.0,376.81159420289856,138.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,1272.783059373658
19.43353,-99.190915,Miguel Hidalgo,80000.0,203.0456852791878,394.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Alta_Accesibilidad,444.2627964713553
19.4433703,-99.2028324,Ampliación Granada,60000.0,500.0,120.0,2,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,1553.9315344938075
19.43353,-99.190915,Miguel Hidalgo,6500.0,32.5,200.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Alta_Accesibilidad,444.2627964713553
19.3913552,-99.2436293,Lomas De Bezares,29000.0,221.3740458015267,131.0,3,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,5319.46125913
19.43353,-99.190915,Miguel Hidalgo,60000.0,400.0,150.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Alta_Accesibilidad,444.2627964713553
19.4214424,-99.14322,Cuauhtémoc,30800.0,342.22222222222223,90.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,290.36036634838484
19.3608929,-99.2684877,Cuajimalpa de Morelos,32500.0,246.21212121212122,132.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_BajaGentrif,0.49427437331671703,1.0,Baja_Accesibilidad,8414.3742206818
19.3539685,-99.2171906,Álvaro Obregón,21000.0,198.11320754716982,106.0,3,3.0,0,Amplio_Ejecutivo,AltaMarg_BajaGentrif,0.0,5.0,Baja_Accesibilidad,3167.521251152914
19.4326296,-99.1331785,Cuauhtémoc,30000.0,333.3333333333333,90.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,331.00531079168263
19.4269602,-99.209404,Lomas De Chapultepec,27500.0,343.75,80.0,1,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,1819.9025939021267
19.4433703,-99.2028324,Ampliación Granada,33000.0,347.36842105263156,95.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,1553.9315344938075
19.4514658,-99.2154879,Lomas De Sotelo,16000.0,421.05263157894734,38.0,1,1.0,0,Studio/Micro,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,2108.126617654958
19.43353,-99.190915,Miguel Hidalgo,78000.0,390.0,200.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Alta_Accesibilidad,444.2627964713553
19.4199035,-99.1640652,Roma Norte,30000.0,300.0,100.0,2,2.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,2.0,Alta_Accesibilidad,308.43610083995725
19.4360737,-99.1539172,Cuauhtémoc,37000.0,462.5,80.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,248.2217711481182
19.43353,-99.190915,Miguel Hidalgo,48200.0,373.6434108527132,129.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Alta_Accesibilidad,444.2627964713553
19.4468471,-99.12984,Cuauhtémoc,17500.0,312.5,56.0,1,1.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,4.0,Alta_Accesibilidad,461.2309669384392
19.4326,-99.1332,Escandón I Sección,25000.0,277.77777777777777,90.0,3,2.0,0,Familiar_Grande,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,330.46776435848415
19.4244137,-99.2223928,Lomas De Chapultepec,45000.0,375.0,120.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,3191.0449495441208
19.4005527,-99.2453489,Bosque De Las Lomas,68000.0,234.48275862068965,290.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,5374.835808851259
19.4378458,-99.1896438,Polanco,80000.0,200.0,400.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,792.8027809571427
19.4378458,-99.1896438,Polanco,110000.0,275.0,400.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,792.8027809571427
19.4285955,-99.1877553,Miguel Hidalgo,45000.0,375.0,120.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Alta_Accesibilidad,582.8671886261191
19.4330498,-99.192582,Polanco,70000.0,211.48036253776436,331.0,3,3.0,0,Amplio_Ejecutivo,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,539.5581565209809
19.442902,-99.2014215,Miguel Hidalgo,39700.0,467.05882352941177,85.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,1432.692904874115
19.4320972,-99.1771646,Miguel Hidalgo,34400.0,435.44303797468353,79.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,991.7860337690739
19.442902,-99.2014215,Miguel Hidalgo,29800.0,425.7142857142857,70.0,1,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,1432.692904874115
19.4058335,-99.1633037,Cuauhtémoc,22000.0,440.0,50.0,1,1.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,3.0,Alta_Accesibilidad,609.7826521894331
19.4342878,-99.1713976,Miguel Hidalgo,30000.0,441.1764705882353,68.0,1,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,1052.730418856998
19.4406152,-99.2029724,Granada,39000.0,487.5,80.0,2,2.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Media_Accesibilidad,1510.6840122880783
19.4402557,-99.1926322,Miguel Hidalgo,38000.0,447.05882352941177,85.0,2,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.8585849060226639,1.0,Media_Accesibilidad,926.8825185861144
19.4338311,-99.1573063,Colonia Tabacalera,14000.0,233.33333333333334,60.0,1,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Alta_Accesibilidad,431.81944024116
19.3906515,-99.1952423,Álvaro Obregón,23500.0,189.51612903225808,124.0,2,2.0,0,Amplio_Ejecutivo,BajaMarg_BajaGentrif,0.0,1.0,Media_Accesibilidad,1310.5121766298066
19.3581682,-99.272261,Cuajimalpa de Morelos,32900.0,387.05882352941177,85.0,1,1.0,0,Familiar_Chico,BajaMarg_BajaGentrif,0.49427437331671703,1.0,Baja_Accesibilidad,8801.23140399282
19.3865976,-99.2651314,Cuajimalpa de Morelos,50000.0,208.33333333333334,240.0,3,3.0,0,Amplio_Ejecutivo,AltaMarg_BajaGentrif,0.49427437331671703,2.0,Baja_Accesibilidad,7561.408566643877
19.4183227,-99.1625655,Cuauhtémoc,55000.0,500.0,110.0,2,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,2.0,Alta_Accesibilidad,451.54832230219273
19.4183227,-99.1625655,Cuauhtémoc,60000.0,400.0,150.0,2,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,2.0,Alta_Accesibilidad,451.54832230219273
19.3530225,-99.2767967,Contadero,34500.0,420.7317073170732,82.0,1,1.0,0,Familiar_Chico,BajaMarg_AltaGentrif,0.830531038273375,1.0,Baja_Accesibilidad,9234.28874557487
19.4987951,-99.1118805,Santa Isabel Tola,16500.0,235.71428571428572,70.0,2,1.0,0,Familiar_Chico,AltaMarg_AltaGentrif,0.830531038273375,4.0,Media_Accesibilidad,944.4453908623796
19.3374093,-99.2196568,Álvaro Obregón,30000.0,247.93388429752065,121.0,3,2.0,0,Amplio_Ejecutivo,AltaMarg_BajaGentrif,0.0,2.0,Baja_Accesibilidad,3631.1624220632243
19.4150174,-99.1751804,Cuauhtémoc,36000.0,244.89795918367346,147.0,3,2.0,0,Amplio_Ejecutivo,AltaMarg_AltaGentrif,0.830531038273375,2.0,Media_Accesibilidad,710.535651143314
