longitud,latitud,alcaldia,price,price_m2_raw,area,rooms,bathrooms,target_enc_colonia,ratio_precio_vecinal,gentrification_index,precio_predicho,error_pct
-99.190915,19.43353,Miguel Hidalgo,15000.0,24.67105263157895,608.0,4,4.0,5.718141432237766,0.049054557300360326,0.8585849060226639,19783.95754581926,31.893050305461728
-99.2167381,19.4468578,Lomas De Sotelo,16500.0,471.42857142857144,35.0,1,1.0,5.356670189985547,1.2112161768755279,0.5,13576.557517020487,-17.71783323017887
-99.1669696,19.3837691,Col Del Valle Centro,21000.0,300.0,70.0,1,1.0,5.364562982773931,0.9501310401855348,0.5,13242.700881174116,-36.93951961345659
-99.2350423,19.405709,Lomas De Reforma,33000.0,300.0,110.0,2,1.0,5.35934321240155,1.1110456892283556,0.5,9939.847689841445,-69.8792494247229
-99.190915,19.43353,Miguel Hidalgo,75000.0,500.0,150.0,2,2.0,5.6442844930372145,0.9941723612873025,0.8585849060226639,9239.685286940736,-87.68041961741237
-99.190915,19.43353,Miguel Hidalgo,170000.0,805.6872037914692,211.0,3,3.0,5.6564071778089255,1.601983899704658,0.8585849060226639,9596.189503311072,-94.35518264511114
-99.16732,19.386451,Col Del Valle Centro,28500.0,303.1914893617021,94.0,2,2.0,5.39270064429987,0.9422306078385578,0.5,12853.071391088855,-54.901503890916295
-99.2004274,19.3348794,Tizapán San Ángel,33000.0,227.58620689655172,145.0,4,4.0,5.354320538664735,0.840303241209855,0.5,12873.57290511333,-60.98917301480809
-99.1332,19.4326,Colina Del Sur,49500.0,260.5263157894737,190.0,4,4.0,5.354179173761679,0.8732672554152079,0.5,12940.919333657988,-73.85672861887275
-99.2453489,19.4005527,Bosque De Las Lomas,25000.0,277.77777777777777,90.0,2,2.0,5.339222982328386,0.9925944506872656,0.5,16171.86451973949,-35.31254192104203
-99.1703723,19.4305628,Cuauhtémoc,28200.0,152.43243243243242,185.0,3,3.0,5.348311377095835,0.3314271488772928,0.830531038273375,9479.622261626548,-66.38431822118245
-99.1855297,19.3915073,San Pedro De Los Pinos,23500.0,293.75,80.0,2,2.0,5.353298184735114,0.9500964176025993,0.5,16230.63316805451,-30.933475880619106
-99.1801644,19.4326039,Anzures,25000.0,625.0,40.0,1,1.0,6.494269241423808,1.5028306536294387,0.5,8203.674435487232,-67.18530225805107
-99.2004274,19.3348794,Tizapán San Ángel,32000.0,237.03703703703704,135.0,4,4.0,5.378052367807443,0.8751979886001633,0.5,9922.750627133866,-68.99140429020667
-99.1989003,19.453167,Legaria,17000.0,309.09090909090907,55.0,2,1.0,5.706797046769512,1.085753487214041,0.5,12988.327124448206,-23.59807573853997
-99.1674122,19.4158121,Hipódromo,65000.0,585.5855855855856,111.0,2,2.0,5.368419097240011,1.276590807976016,0.5,8843.553139721316,-86.39453363119797
-99.1782191,19.3854613,Nápoles,14000.0,350.0,40.0,1,1.0,5.372939077789955,2.3061330537449583,0.5,10796.095968461343,-22.885028796704695
-99.2018808,19.3481526,Atlamaya,48000.0,315.7894736842105,152.0,3,3.0,5.355353930034922,1.22244877493548,0.5,12256.282130401645,-74.46607889499657
-99.1743711,19.3890898,Col Del Valle Sur,60000.0,419.5804195804196,143.0,3,3.0,5.962461391140263,1.0261869684438845,0.5,69627.32340029921,16.045539000498685
-99.2004025,19.4362674,Polanco,85000.0,3863.6363636363635,22.0,2,3.0,5.352259831903516,10.144903791024175,0.5,100565.12709771836,18.311914232609837
-99.1332,19.4326,Centro Histórico De La Cdad. De México,15500.0,206.66666666666666,75.0,2,1.0,5.369284358911015,0.6927332167536127,0.5,11977.526652447363,-22.725634500339595
-99.1331785,19.4326296,Cuauhtémoc,49000.0,362.962962962963,135.0,1,1.0,5.332186810472048,0.883942879983196,0.830531038273375,25971.138391802982,-46.99767675142248
-99.1534501,19.4346159,Tabacalera,50000.0,384.61538461538464,130.0,2,2.0,6.024249802992899,0.8295387466873352,0.5,8008.438298294035,-83.98312340341192
-99.1801644,19.4326039,Anzures,30000.0,666.6666666666666,45.0,1,1.0,6.4420674529193755,1.6030193638714012,0.5,6465.647490478374,-78.44784169840541
-99.1332,19.4326,Amp Granada,40000.0,380.95238095238096,105.0,2,2.0,5.368546224342822,1.276927588485922,0.5,9778.167754739132,-75.55458061315218
-99.2014215,19.442902,Ampliación Granada,5900.0,32.77777777777778,180.0,3,3.0,5.382597754533338,0.06593130050637058,0.5,7160.210989361517,21.359508294262998
-99.1941439,19.3591282,Los Alpes,26000.0,400.0,65.0,2,2.0,5.396791237328706,1.256287438755973,0.5,7043.461661622239,-72.90976283991446
-99.1751325,19.4164895,Colonia Condesa,58000.0,491.52542372881356,118.0,2,2.0,5.368845968691611,1.0029498326368618,0.5,11266.260178434653,-80.57541348545749
-99.1332,19.4326,Lago Nte,12000.0,141.1764705882353,85.0,2,1.0,5.336939503100935,0.4732143416153711,0.5,10396.562078405284,-13.361982679955965
-99.1866064,19.4344164,Chapultepec Morales,100000.0,389.10505836575874,257.0,2,2.0,5.930245389024109,1.0294259204014164,0.5,15506.00371005176,-84.49399628994824
-99.1877553,19.4285955,Polanco,110000.0,428.01556420233464,257.0,2,2.0,5.375721418581434,1.35465709784107,0.5,21085.870884491054,-80.8310264686445
-99.1332,19.4326,Roma Nte.,30500.0,254.16666666666666,120.0,3,1.0,5.329457255445401,0.851950125442951,0.5,9061.507664500188,-70.29013880491742
-99.1334967,19.4216769,Tránsito,15000.0,254.23728813559322,59.0,2,1.0,5.366889565697919,0.9706445866757859,0.5,11084.747321486344,-26.101684523424375
-99.1537429,19.5187538,000,23000.0,370.96774193548384,62.0,3,2.0,5.355720968096885,1.8618543666076532,0.5,20692.413822795366,-10.032983379150581
-99.176429,19.4148639,Cuauhtémoc,45000.0,463.91752577319585,97.0,2,2.0,6.107774089403933,0.9376496582576626,0.830531038273375,30658.358006348866,-31.870315541446963
-99.2023109,19.3444911,Tizapán San Ángel,35400.0,239.1891891891892,148.0,2,2.0,5.358970661482873,0.9216497954503624,0.5,11247.303028999148,-68.22795754520014
-99.273907,19.3571338,Cuajimalpa de Morelos,50000.0,515.4639175257732,97.0,2,2.0,5.391204941005134,1.3314081486963294,0.49427437331671703,7618.277953620253,-84.7634440927595
-99.1332,19.4326,Tizampampano Del Pueblo Tetelpan,24000.0,208.69565217391303,115.0,2,2.0,5.392822085553974,0.6995342441270702,0.5,10871.0578949965,-54.70392543751458
-99.1609858,19.3698638,Benito Juárez,26500.0,407.6923076923077,65.0,2,1.0,6.136769948429868,1.137030486115937,0.933319961735651,9801.603161116567,-63.01281825993749
-99.1906167,19.4071156,Miguel Hidalgo,26000.0,356.16438356164383,73.0,3,1.0,5.380658113541506,0.897870515466467,0.8585849060226639,10848.263666143293,-58.27590897637195
-99.0797574,19.4856,Campestre Aragón,15000.0,166.66666666666666,90.0,2,1.0,5.36094753816845,0.9193293255307103,0.5,11038.645001560291,-26.409033322931393
-99.1579016,19.3905208,Benito Juárez,15000.0,428.57142857142856,35.0,1,1.0,5.7263024060166545,1.432644201226389,0.933319961735651,18045.84545682827,20.305636378855123
-99.1328977,19.3111897,Coapa,19700.0,273.6111111111111,72.0,2,2.0,5.350957340492461,2.309749522467022,0.5,32799.93150830787,66.4971142553699
-99.1636016,19.386924,Benito Juárez,70500.0,314.73214285714283,224.0,3,3.0,5.792282482926949,1.0111094192022243,0.933319961735651,11006.571708617403,-84.38784154806042
-99.176429,19.4148639,Cuauhtémoc,40000.0,439.56043956043953,91.0,2,2.0,6.104074610086934,0.8884201890206912,0.830531038273375,14998.091683928675,-62.50477079017832
-99.1743711,19.3890898,Benito Juárez,38000.0,422.22222222222223,90.0,2,2.0,5.963282682882063,1.0326481456526053,0.933319961735651,8659.068809346145,-77.21297681751015
-99.1743711,19.3890898,Benito Juárez,45000.0,500.0,90.0,2,2.0,5.946063198318586,1.2228728040622956,0.933319961735651,11260.129845087826,-74.97748923313817
-99.196622,19.4325655,Miguel Hidalgo,125000.0,462.962962962963,270.0,3,3.0,5.337183951710813,1.182525853029415,0.8585849060226639,17077.58508502138,-86.33793193198291
-99.2734667,19.3571105,Cuajimalpa de Morelos,60000.0,517.2413793103449,116.0,2,2.0,5.846001341652122,1.3363059644936062,0.49427437331671703,20601.692763200008,-65.66384539466665
-99.2897836,19.3589134,Cuajimalpa de Morelos,16000.0,320.0,50.0,1,1.0,5.360330937662813,1.0248594444043704,0.49427437331671703,10303.375826137308,-35.60390108664183
-99.2612571,19.3610393,Álvaro Obregón,35000.0,253.6231884057971,138.0,2,2.0,5.812657174385003,0.71315364804776,0.0,27360.872661811914,-21.826078109108813
-99.1982559,19.433931,Polanco,100000.0,549.4505494505495,182.0,3,5.0,5.349627951981436,0.937937982077041,0.5,29864.784015413396,-70.1352159845866
-99.153133,19.2680349,Fuentes De Tepepan,46000.0,169.11764705882354,272.0,3,3.0,5.364976715938183,0.8677828550444685,0.5,18876.68914451806,-58.9637192510477
-99.1790624,19.368667,Actipan,22000.0,338.46153846153845,65.0,1,1.0,5.366462112117704,1.2089658348174246,0.5,13434.074293395739,-38.93602593911027
-99.2298654,19.2841671,Tlalpan,25000.0,312.5,80.0,1,1.0,5.5023290895426085,1.5325466290502834,0.3919311241687132,12911.031654554725,-48.3558733817811
-99.1679517,19.3594583,Xoco,36000.0,521.7391304347826,69.0,1,1.0,6.055400768970308,1.2785132290906809,0.5,13136.081929745173,-63.51088352848563
-99.2432802,19.3871293,Lomas De Santa Fe,20500.0,488.0952380952381,42.0,1,1.0,5.3707311193462495,1.7057722848724974,0.5,11973.900096665131,-41.59073123577985
-99.1328977,19.3111897,Coapa,20000.0,277.77777777777777,72.0,2,2.0,5.347366618939362,2.3449233730629664,0.5,11174.058650659803,-44.12970674670099
-99.2767988,19.3645142,El Yaqui,35000.0,304.3478260869565,115.0,3,2.0,5.376808438482583,0.7962343930043719,0.5,17441.88194916172,-50.16605157382366
-99.2797931,19.3419761,San Mateo Tlaltenango,150000.0,337.8378378378378,444.0,3,3.0,5.371143582036946,1.0401084497150257,0.5,25162.034152090906,-83.22531056527274
-99.190915,19.43353,Miguel Hidalgo,5500.0,23.91304347826087,230.0,3,3.0,5.6557541157129485,0.047547373800697075,0.8585849060226639,17956.876038954404,226.48865525371642
-99.294171,19.3532835,Cuajimalpa de Morelos,55000.0,392.85714285714283,140.0,3,3.0,5.367801536107687,1.3219096277774416,0.49427437331671703,9831.02177333478,-82.12541495757313
-99.1795821,19.4092659,Cuauhtémoc,28000.0,294.7368421052632,95.0,2,1.0,6.4261131357654895,0.669399562649509,0.830531038273375,10505.092245454312,-62.48181340909175
-99.1458553,19.4454382,Guerrero,17800.0,356.0,50.0,2,2.0,5.361587604607883,1.5577420049030186,0.5,19087.22881625765,7.2316225632452324
-99.1550215,19.3760816,Benito Juárez,35000.0,368.42105263157896,95.0,3,2.0,6.015141879639664,1.3400239547466717,0.933319961735651,27020.975226265247,-22.797213639242152
-99.2203142,19.3179885,Álvaro Obregón,40000.0,363.6363636363636,110.0,3,2.0,5.933250708472439,1.4896833285036848,0.0,26028.898988323283,-34.92775252919179
-99.1738081,19.3896634,Benito Juárez,25500.0,708.3333333333334,36.0,1,1.0,6.101496143676983,1.7576510056329262,0.933319961735651,14620.391593990049,-42.665131003960596
-99.1738081,19.3896634,Benito Juárez,32000.0,640.0,50.0,1,1.0,6.047808494017858,1.5880893792071613,0.933319961735651,13492.189339208413,-57.83690831497371
-99.1331785,19.4326296,Cuauhtémoc,22500.0,409.09090909090907,55.0,1,1.0,5.757674158908467,0.9962807042482217,0.830531038273375,15859.126404959341,-29.514993755736263
-99.1501539,19.393107,Benito Juárez,26500.0,368.05555555555554,72.0,2,2.0,5.912555355146542,1.5803834719141328,0.933319961735651,12628.242660874907,-52.34625410990601
-99.1625655,19.4183227,Cuauhtémoc,41000.0,602.9411764705883,68.0,2,2.0,6.194956319716347,1.2040597501910457,0.830531038273375,18107.72645996112,-55.83481351228995
-99.1795821,19.4092659,Cuauhtémoc,60000.0,428.57142857142856,140.0,3,2.0,6.418013634212308,0.9733616089546431,0.830531038273375,16279.423356874744,-72.8676277385421
-99.1926322,19.4402557,Miguel Hidalgo,32000.0,304.76190476190476,105.0,2,2.0,6.159709221188777,0.6316240166366061,0.8585849060226639,12567.622684020513,-60.726179112435894
-99.1823676,19.4314764,Polanco,6000.0,21.428571428571427,280.0,3,3.0,5.365059800087903,0.0521750993210378,0.5,44125.62221974148,635.4270369956913
-99.1587376,19.3788814,Benito Juárez,32000.0,1032.258064516129,31.0,1,1.0,5.610020005001069,3.778151195758782,0.933319961735651,14512.297411433265,-54.64907058927104
-99.2014215,19.442902,Miguel Hidalgo,32000.0,400.0,80.0,1,1.0,6.161323951177106,0.804585362111641,0.8585849060226639,22891.84708759735,-28.46297785125828
-99.2014215,19.442902,Miguel Hidalgo,39000.0,475.609756097561,82.0,2,2.0,6.191204411407195,0.9566716195839634,0.8585849060226639,54164.27096087563,38.88274605352725
-99.1625655,19.4183227,Cuauhtémoc,29500.0,590.0,50.0,1,1.0,6.179501389308404,1.1782165165284084,0.830531038273375,36527.18206293809,23.820956145552845
-99.2014215,19.442902,Miguel Hidalgo,67000.0,558.3333333333334,120.0,2,2.0,6.057072069242625,1.123067067947499,0.8585849060226639,20295.54670655511,-69.70813924394761
-99.1587376,19.3788814,Benito Juárez,26000.0,456.140350877193,57.0,1,1.0,5.837149434086837,1.6695119867223565,0.933319961735651,10698.211191877961,-58.853033877392456
-99.2014215,19.442902,Miguel Hidalgo,55000.0,533.9805825242719,103.0,3,2.0,6.187349167096492,1.0740824008771908,0.8585849060226639,9296.210434023456,-83.09779921086644
-99.1918034,19.4268132,Polanco,66000.0,390.5325443786982,169.0,2,4.0,5.371183034437485,1.031618673552301,0.5,21764.45279628032,-67.02355636927224
-99.1633037,19.4058335,Cuauhtémoc,25900.0,647.5,40.0,1,1.0,6.093661819338502,1.3021330197286665,0.830531038273375,26484.38387292277,2.256308389663198
-99.1205924,19.4675479,Gustavo A. Madero,14300.0,332.5581395348837,43.0,1,1.0,5.366061035284832,1.4559947308153507,0.829803447501769,14479.949817570177,1.2583903326585832
-99.1224987,19.3083921,Coapa,15000.0,214.28571428571428,70.0,2,2.0,5.338121877879809,1.591915852149473,0.5,9814.126661495491,-34.572488923363395
-99.1712797,19.387036,Col Del Valle Centro,29000.0,250.0,116.0,2,3.0,5.334427961573262,0.6708238365449739,0.5,12722.973094114068,-56.12767898581355
-99.1431157,19.351638,Country Club Churubusco,22000.0,271.60493827160496,81.0,3,2.0,5.387447493380418,1.7489231911865222,0.5,13117.709385430067,-40.37404824804515
-99.1413709,19.4506526,Tlatelolco,12000.0,142.85714285714286,84.0,2,1.0,5.373683152553271,0.846922008541044,0.5,10771.29543315301,-10.23920472372491
-99.1989003,19.453167,Legaria,16500.0,300.0,55.0,2,1.0,5.743565450197071,1.0538195611195105,0.5,13366.535735958734,-18.990692509341002
-99.1778694,19.4169378,Colonia Condesa,35000.0,437.5,80.0,2,1.0,6.018360426798574,0.8361455382561648,0.5,12662.600642877731,-63.82114102034934
-99.1392557,19.3181581,Coyoacán,27500.0,289.4736842105263,95.0,2,2.0,5.36905171237983,2.446253694386856,0.750956198657275,17650.430130913737,-35.81661770576823
-99.272261,19.3581682,Cuajimalpa de Morelos,16500.0,253.84615384615384,65.0,1,1.0,5.669826810325854,0.7193507442012189,0.49427437331671703,75311.04100281338,356.4305515322023
-99.1609858,19.3698638,Benito Juárez,34000.0,354.1666666666667,96.0,1,1.0,6.063150825238008,0.9877505402186404,0.933319961735651,13928.29813034474,-59.03441726369195
-99.2993588,19.3465983,Cuajimalpa de Morelos,23000.0,383.3333333333333,60.0,1,1.0,5.83489007524982,1.1466640074155017,0.49427437331671703,8946.267072664148,-61.10318664059066
-99.2004274,19.3348794,Tizapán San Ángel,23500.0,361.53846153846155,65.0,2,3.0,5.363023472252718,1.334887316747124,0.5,17242.052048592504,-26.629565750670192
-99.1678814,19.4320065,Cuauhtémoc,30000.0,375.0,80.0,2,2.0,5.350309578635725,0.8109679834833597,0.830531038273375,11749.22994279945,-60.83590019066849
-99.1771646,19.4320972,Miguel Hidalgo,44000.0,366.6666666666667,120.0,2,2.0,5.9242159950183195,0.9030641574176052,0.8585849060226639,25662.043596149837,-41.67717364511401
-99.1651134,19.3857181,Del Valle Centro,19000.0,243.5897435897436,78.0,2,1.0,5.37923633722495,0.7641634622740084,0.5,19885.468492349613,4.660360486050596
-99.1952423,19.3906515,Álvaro Obregón,39900.0,177.33333333333334,225.0,3,2.0,5.345045018148757,0.578200438400768,0.0,22393.71008233009,-43.875413327493504
-99.2196568,19.3374093,Álvaro Obregón,26000.0,337.6623376623377,77.0,2,2.0,5.697458717287322,1.6758181000141936,0.0,16295.00645908883,-37.32689823427373
-99.2482719,19.3308418,Álvaro Obregón,39800.0,189.52380952380952,210.0,2,2.0,5.212120332181221,1.0142962663553883,0.0,37054.921412776195,-6.897182379959308
-99.2737787,19.3442607,Cruz Manca,36500.0,272.3880597014925,134.0,2,2.0,5.3904001536333785,0.8641250964072,0.5,11144.314534613846,-69.46763141201686
-99.1332,19.4326,Pueblo De Sta Lucía,21000.0,253.0120481927711,83.0,2,2.0,5.379458580443827,0.8480799194612826,0.5,32724.113776936658,55.829113223507896
-99.1633037,19.4058335,Cuauhtémoc,40000.0,363.6363636363636,110.0,2,2.0,6.084256106505015,0.7312786351582542,0.830531038273375,10865.657192189814,-72.83585701952546
-99.1738081,19.3896634,Benito Juárez,36000.0,387.0967741935484,93.0,2,2.0,6.087580454005416,0.9605379309720735,0.933319961735651,31530.10685680866,-12.416369842198169
-99.1754131,19.2934446,Tlalpan,12300.0,615.0,20.0,1,1.0,5.3520385644069,3.36820567330741,0.3919311241687132,13252.457383010757,7.743555959437044
-99.1802266,19.4103765,Condesa,67000.0,478.57142857142856,140.0,3,2.0,5.353336429955,1.0000603199774016,0.5,12258.03709832827,-81.70442224130109
-99.1633037,19.4058335,Cuauhtémoc,42000.0,381.8181818181818,110.0,2,2.0,6.0858174414299,0.7678425669161669,0.830531038273375,55043.96504328211,31.05705962686216
-99.1906167,19.4071156,Miguel Hidalgo,26000.0,305.88235294117646,85.0,1,1.0,5.607094611877528,0.7711123250476717,0.8585849060226639,17875.3352504419,-31.248710575223456
-99.1624218,19.4379452,Cuauhtémoc,35600.0,456.4102564102564,78.0,2,2.0,6.203493304604825,1.028017036862934,0.830531038273375,9613.287475809992,-72.99638349491575
-99.1331785,19.4326296,Cuauhtémoc,28500.0,356.25,80.0,1,1.0,6.268557225727214,0.8675944466161597,0.830531038273375,13422.208801305123,-52.904530521736405
-99.1668669,19.3601941,Benito Juárez,37500.0,367.6470588235294,102.0,2,2.0,5.96958819906346,0.9643650715296587,0.933319961735651,25170.382938098774,-32.8789788317366
-99.2387847,19.395599,Lomas De Bezares,23000.0,766.6666666666666,30.0,1,1.0,5.336021555612585,3.460460625728378,0.5,21481.408039891943,-6.602573739600246
-99.272261,19.3581682,Cuajimalpa de Morelos,67000.0,418.75,160.0,3,3.0,5.921629763271879,1.1866562465895107,0.49427437331671703,12824.157242474485,-80.8594668022769
-99.1999771,19.4311522,Miguel Hidalgo,145000.0,725.0,200.0,3,3.0,5.377090760055845,2.1356227461180817,0.8585849060226639,30937.101189885845,-78.66406814490632
-99.1906167,19.4071156,Miguel Hidalgo,110000.0,468.0851063829787,235.0,3,3.0,5.363465573411694,1.1800164057603486,0.8585849060226639,21174.774126122094,-80.750205339889
-99.2184637,19.4210896,Miguel Hidalgo,110000.0,310.73446327683615,354.0,2,2.0,5.745607418105562,1.103238195021541,0.8585849060226639,22534.85422862174,-79.51376888307115
-99.1931465,19.4358539,Polanco,90000.0,321.42857142857144,280.0,3,3.0,5.355963991234592,0.8729165120832691,0.5,15710.758576647238,-82.54360158150308
-99.1644755,19.4276732,Juárez,27500.0,361.8421052631579,76.0,1,1.0,5.35113166384178,0.6441682136966562,0.5,14866.10165481341,-45.94144852795124
-99.1778694,19.4169378,Colonia Condesa,45000.0,409.09090909090907,110.0,3,3.0,6.066870913478096,0.7818503734343358,0.5,11877.09691305665,-73.60645130431855
-99.2513825,19.3879778,Bosques De Las Lomas,65000.0,209.67741935483872,310.0,3,3.0,5.351571864260666,0.6446217808352366,0.5,18738.084114859117,-71.17217828483213
-99.2363943,19.3849371,Sta Fé,100000.0,344.82758620689657,290.0,3,3.0,5.366276183470399,1.1974726735893648,0.5,11703.17265214267,-88.29682734785732
-99.1870609,19.4402177,Granada,55000.0,366.6666666666667,150.0,3,2.0,5.354870044262236,1.211582593688393,0.5,16639.762953733087,-69.74588553866712
-99.1747367,19.4365749,Verónica Anzúres,25000.0,208.33333333333334,120.0,2,1.0,5.3874031545912775,0.7776401226193126,0.5,10524.867954196623,-57.90052818321351
-99.1874969,19.4384109,Granada,50000.0,416.6666666666667,120.0,3,2.0,5.3751805617253146,1.3532124062485744,0.5,11942.971662478105,-76.11405667504378
-99.206134,19.4188634,Lomas De Chapultepec I Sección,22000.0,440.0,50.0,1,1.0,5.367582985522016,1.435994144356254,0.5,9433.022074776378,-57.12262693283464
-99.0720845,19.3999215,Agrícola Oriental,5500.0,61.111111111111114,90.0,1,1.0,5.367795111208012,0.5181168295654022,0.5,11752.814189213657,113.68753071297559
-99.1258365,19.4113365,Venustiano Carranza,10500.0,210.0,50.0,1,1.0,5.378948796683149,1.6888984452794784,0.761616411382061,11442.752093894385,8.978591370422716
-99.2028514,19.3248498,Jardines Del Pedregal,50000.0,294.11764705882354,170.0,3,3.0,5.374626577771611,1.2426555573316733,0.5,15355.822373310652,-69.2883552533787
-99.1712126,19.4093714,Cuauhtémoc,30000.0,625.0,48.0,1,1.0,6.115168511814868,1.4063122397485024,0.830531038273375,10298.426035315033,-65.67191321561656
-99.1425579,19.3986657,Álamos,17500.0,224.35897435897436,78.0,2,1.0,5.35174412270798,0.9177178780446281,0.5,28550.240609963228,63.144232056932736
-99.1332,19.4326,Código 2,18800.0,280.5970149253731,67.0,2,2.0,5.360076170732687,0.940542932713138,0.5,15624.27110861148,-16.892174954194257
-99.1481596,19.3787903,Benito Juárez,7000.0,233.33333333333334,30.0,1,1.0,5.3784646243469325,1.0938980697502039,0.933319961735651,9680.109907547137,38.287284393530534
-99.2073801,19.3197812,Jardines Del Pedregal,30000.0,272.72727272727275,110.0,3,2.0,5.372255453489588,1.1019706494429968,0.5,25853.600600506255,-13.821331331645814
-99.1518583,19.3134482,Pedregal De Sta Úrsula,12000.0,184.6153846153846,65.0,2,1.0,5.347542084856981,1.3074384669794612,0.5,19254.154882298124,60.4512906858177
-99.1757027,19.3060161,Coyoacán,30000.0,348.83720930232556,86.0,2,2.0,6.059760505088622,1.3338203721163497,0.750956198657275,13103.417572628887,-56.321941424570376
-99.0637399,19.3459153,Iztapalapa,10000.0,111.11111111111111,90.0,2,1.0,5.36765498884816,0.5498811538047232,1.0,12260.173265174597,22.60173265174597
-99.2102487,19.2721764,Miguel Hidalgo,12000.0,134.8314606741573,89.0,2,2.0,5.358885784570934,0.7380418056598024,0.8585849060226639,11453.787163615814,-4.551773636534881
-99.1444973,19.3758524,San Simón Ticumac,21500.0,294.52054794520546,73.0,2,2.0,5.379467073140985,1.6488650680211894,0.5,11380.4731910616,-47.067566553201864
-99.2751709,19.3769798,Mexico City,42000.0,251.49700598802394,167.0,2,3.0,5.373586950512809,0.9390854898224814,0.5,47035.59388655131,11.989509253693592
-99.1534501,19.4346159,Tabacalera,41500.0,402.9126213592233,103.0,2,2.0,5.963950001018811,0.8690022404617812,0.5,17007.190243266064,-59.018818690925144
-99.1836682,19.3723233,Benito Juárez,45000.0,401.7857142857143,112.0,2,2.0,5.745231024844788,1.366279781785895,0.933319961735651,9493.52330100078,-78.90328155333161
-99.2186078,19.3427933,Tetelpan,23900.0,199.16666666666666,120.0,3,3.0,5.364225855729184,0.8780595126213087,0.5,15879.24525650518,-33.559643278221
-99.272261,19.3581682,Cuajimalpa de Morelos,95000.0,395.8333333333333,240.0,3,3.0,5.918789263617551,1.121714859960234,0.49427437331671703,26801.95567466674,-71.78741507929817
-99.1866064,19.4344164,Chapultepec Morales,45000.0,375.0,120.0,2,2.0,5.971522867592425,0.9921092307868651,0.5,39475.838040598486,-12.275915465336697
-99.272261,19.3581682,Cuajimalpa de Morelos,36000.0,315.7894736842105,114.0,2,2.0,5.8824514572141124,0.8948860932646742,0.49427437331671703,17197.998344009226,-52.22778237775215
-99.1866064,19.4344164,Chapultepec Morales,45000.0,375.0,120.0,2,2.0,5.390486022471689,0.9921092307868651,0.5,40293.747945065836,-10.458337899853698
-99.2227597,19.3892129,Boscoso,22000.0,176.0,125.0,3,3.0,5.336498782207102,1.063318754334651,0.5,24725.169610760284,12.387134594364927
-99.1887659,19.4657919,Ángel Zimbrón,18000.0,200.0,90.0,3,2.0,5.371686278061306,1.391650454439619,0.5,15845.571282276973,-11.969048431794596
-99.1761603,19.3824219,Benito Juárez,27000.0,317.6470588235294,85.0,2,2.0,5.379851002807632,1.5888185298475899,0.933319961735651,15769.859743176923,-41.59311206230769
-99.02963,19.2523919,Col Del Carmen,24000.0,252.6315789473684,95.0,2,2.0,5.355334311092287,1.3353898550573728,0.5,14057.7938549434,-41.42585893773583
-99.1934907,19.3598623,Álvaro Obregón,35000.0,307.0175438596491,114.0,2,2.0,5.879101459939287,0.9174016152352978,0.0,142476.84732517172,307.0767066433478
-99.1332,19.4326,C.T.M. El Risco,10000.0,102.04081632653062,98.0,3,1.0,5.364610224887209,0.34203417548730053,0.5,48264.031680077715,382.6403168007771
-99.1918034,19.4268132,Polanco,35000.0,315.31531531531533,111.0,2,2.0,5.332664101150361,0.8329271709066148,0.5,12221.336212700546,-65.0818965351413
-99.1795821,19.4092659,Mexico City,50000.0,357.14285714285717,140.0,3,3.0,5.371315007506376,0.8111346741288693,0.5,23001.04728783124,-53.997905424337524
-99.1669696,19.3837691,Col Del Valle Centro,50000.0,312.5,160.0,2,5.0,5.379743011452289,0.9897198335265989,0.5,101785.42234949341,103.57084469898683
-99.1633037,19.4058335,Mexico City,50000.0,442.4778761061947,113.0,3,2.0,5.361191227252749,0.8898301976483182,0.5,25805.5348528751,-48.3889302942498
-99.1551083,19.4337475,Tabacalera,38000.0,404.25531914893617,94.0,1,3.0,5.345528310973572,0.9093980985756421,0.5,17733.856764605134,-53.33195588261807
-99.2654904,19.3328551,Álvaro Obregón,9000.0,180.0,50.0,1,1.0,5.37579038889483,0.6323552062278354,0.0,18926.132224644025,110.29035805160028
-99.1670335,19.3942366,Colonia Del Valle,45000.0,375.0,120.0,2,2.0,5.356393429249891,1.1690554921614091,0.5,25991.39861721255,-42.24133640619433
-99.0786706,19.3099886,El Vergel,16000.0,188.23529411764707,85.0,2,3.0,5.374898739741973,0.8975965730718991,0.5,15419.072600804628,-3.6307962449710773
-99.1331785,19.4326296,Cuauhtémoc,13000.0,325.0,40.0,1,1.0,5.7672191742449,0.7914896705971983,0.830531038273375,13165.557197354374,1.2735169027259523
-99.1618557,19.3678314,Sta Cruz Atoyac,19700.0,317.741935483871,62.0,2,2.0,5.344514303273387,0.8808413161687733,0.5,24144.685271942355,22.56185417229622
-99.094982,19.4778665,Dm Nacional,9000.0,180.0,50.0,2,1.0,5.363694559308238,0.7547035830679937,0.5,11502.42738629911,27.80474873665678
-99.1489572,19.4455855,Buenavista,11500.0,209.0909090909091,55.0,2,1.0,5.345542985967569,0.8113057234742722,0.5,37138.36042846974,222.94226459538908
-99.0468784,19.2828254,Los Reyes,8400.0,336.0,25.0,1,1.0,5.378618158924461,2.441407790666609,0.5,13593.417368531202,61.82639724441906
-99.1536746,19.5049574,Gustavo A. Madero,12500.0,277.77777777777777,45.0,2,1.0,5.3626902633358435,1.4378449919281164,0.829803447501769,20322.800840563057,62.58240672450446
